gbif_id,lat,lon,datum,monat,jahr
4460704827,52.26439,10.59461,2023-10-01,10,2023
4460777387,52.44447,10.64792,2023-10-02,10,2023
4460824407,52.29758,10.62436,2023-10-15,10,2023
4460853783,52.1246,10.14018,2023-10-07,10,2023
4461039807,52.08839,10.11762,2023-10-31,10,2023
4461108366,52.26976,10.53596,2023-10-08,10,2023
4461286724,52.60135,10.96353,2023-10-04,10,2023
4461666123,52.56169,10.2065,2023-10-01,10,2023
4461668101,52.19156,10.74352,2023-10-23,10,2023
4461684522,52.37206,10.71395,2023-10-17,10,2023
4461704199,52.36726,10.42051,2023-10-29,10,2023
4461844183,52.21905,10.772,2023-10-11,10,2023
4461849644,52.31027,10.55954,2023-10-31,10,2023
4461947742,52.45713,10.52155,2023-10-07,10,2023
4462154838,52.26285,10.5471,2023-10-02,10,2023
4462221953,52.09743,10.12768,2023-10-08,10,2023
4462405540,52.26625,10.54977,2023-10-03,10,2023
4462432364,52.23192,10.51528,2023-10-03,10,2023
4462451941,52.42235,10.5135,2023-10-08,10,2023
4518980146,52.30279,10.34434,2023-10-10,10,2023
4535607935,52.3516,10.10769,2023-10-01,10,2023
4597251453,52.29936,10.36346,2023-10-21,10,2023
4597267415,52.60774,10.12027,2023-10-08,10,2023
4599780262,52.26161,10.45888,2023-10-05,10,2023
4607139761,52.09825,10.42495,2023-10-14,10,2023
4607318386,52.27976,10.54123,2023-10-24,10,2023
4607378239,52.27071,10.48688,2023-10-31,10,2023
4851905330,52.75992,10.26074,2023-10-11,10,2023
4852913152,52.2727,10.58013,2023-10-27,10,2023
4853041229,52.61834,10.11187,2023-10-24,10,2023
4855070413,52.29881,10.35192,2023-10-30,10,2023
4855105368,52.73635,10.32261,2023-10-03,10,2023
4855227279,52.27083,10.58575,2023-10-21,10,2023
4855293366,52.26761,10.60465,2023-10-14,10,2023
4880565229,52.3032,10.55795,2023-10-31,10,2023
4880897150,52.26257,10.5917,2023-10-01,10,2023
4880954646,52.18703,10.48061,2023-10-27,10,2023
4881250950,52.45,10.8,2023-10-22,10,2023
4881374173,52.08848,10.12063,2023-10-31,10,2023
4881437415,52.3804,10.81787,2023-10-10,10,2023
4882026957,52.75977,10.34235,2023-10-18,10,2023
4884758722,52.45858,10.81666,2023-10-29,10,2023
4884766385,52.08849,10.12021,2023-10-31,10,2023
4884791506,52.42205,10.51117,2023-10-08,10,2023
4884879423,52.3384,10.47182,2023-10-30,10,2023
4890163471,52.30935,10.55915,2023-10-31,10,2023
4890286013,52.5317,10.74351,2023-10-14,10,2023
4891000401,52.56321,10.15578,2023-10-15,10,2023
4901872634,52.25471,10.60546,2023-10-11,10,2023
4923655174,52.19177,10.80081,2023-10-13,10,2023
4931543723,52.46349,10.72387,2023-10-23,10,2023
4932657701,52.18183,10.54947,2023-10-25,10,2023
4933361990,52.46121,10.73036,2023-10-23,10,2023
4934694756,52.42042,10.73128,2023-10-10,10,2023
4945940177,52.27213,10.59556,2023-10-14,10,2023
4952983959,52.28189,10.46431,2023-10-22,10,2023
4956899583,52.63423,10.57749,2023-10-29,10,2023
4980408389,52.26566,11.12531,2023-10-23,10,2023
5012626805,52.30459,10.61156,2023-10-23,10,2023
5012637988,52.26443,11.12395,2023-10-23,10,2023
5012706418,52.53795,10.15137,2023-10-25,10,2023
5012769092,52.30459,10.61156,2023-10-12,10,2023
5012782852,52.30459,10.61156,2023-10-10,10,2023
5012891003,52.30459,10.61156,2023-10-30,10,2023
5012895229,52.30459,10.61156,2023-10-28,10,2023
5012916620,52.30459,10.61156,2023-10-15,10,2023
5013059084,52.16793,10.72929,2023-10-17,10,2023
5013130686,52.16356,10.72783,2023-10-24,10,2023
5013138676,52.30459,10.61156,2023-10-25,10,2023
5013139335,52.58172,10.18364,2023-10-31,10,2023
5013158249,52.82354,10.37372,2023-10-03,10,2023
5013218309,52.52992,10.18615,2023-10-30,10,2023
5013225714,52.16355,10.72806,2023-10-20,10,2023
5013390109,52.34113,10.7081,2023-10-26,10,2023
5013717258,52.53795,10.15137,2023-10-07,10,2023
5013903835,52.58172,10.18364,2023-10-30,10,2023
5014018449,52.53795,10.15137,2023-10-13,10,2023
5014123049,52.53795,10.15137,2023-10-28,10,2023
5014206526,52.16331,10.72784,2023-10-30,10,2023
5014351317,52.34675,10.70443,2023-10-26,10,2023
5014767923,52.16331,10.72784,2023-10-21,10,2023
5015058353,52.57357,10.87365,2023-10-29,10,2023
5015320922,52.58641,10.84533,2023-10-29,10,2023
5015369388,52.59336,10.83988,2023-10-29,10,2023
5015525139,52.30459,10.61156,2023-10-02,10,2023
5015592126,52.32109,10.24275,2023-10-02,10,2023
5015698865,52.53795,10.15137,2023-10-15,10,2023
5015748466,52.34207,10.70996,2023-10-27,10,2023
5015750632,52.34201,10.70682,2023-10-26,10,2023
5015799927,52.52992,10.18615,2023-10-31,10,2023
5016142680,52.34103,10.70871,2023-10-17,10,2023
5016740284,52.23492,11.07496,2023-10-22,10,2023
5016817716,52.34205,10.71072,2023-10-27,10,2023
5016895573,52.33917,10.71038,2023-10-24,10,2023
5016917806,52.58701,10.84281,2023-10-29,10,2023
5017104855,52.13738,10.67354,2023-10-20,10,2023
5017254101,52.33555,10.71252,2023-10-17,10,2023
5017340668,52.61931,10.10167,2023-10-25,10,2023
5017586580,52.22075,11.01292,2023-10-23,10,2023
5017645672,52.16793,10.72929,2023-10-19,10,2023
5018056228,52.37753,10.70946,2023-10-31,10,2023
5018065590,52.3416,10.71139,2023-10-13,10,2023
5018113670,52.23375,11.07617,2023-10-22,10,2023
5018191899,52.50256,10.19847,2023-10-25,10,2023
5018368216,52.21171,10.51521,2023-10-11,10,2023
5018493533,52.60226,10.10017,2023-10-23,10,2023
5018524116,52.24254,11.06931,2023-10-22,10,2023
5018908617,52.33939,10.72338,2023-10-31,10,2023
5019069080,52.50256,10.19847,2023-10-24,10,2023
5019435220,52.58172,10.18364,2023-10-17,10,2023
5019775415,52.58534,10.86595,2023-10-29,10,2023
5019831264,52.22562,11.06735,2023-10-22,10,2023
5020460471,52.34067,10.70973,2023-10-26,10,2023
5020470297,52.58172,10.18364,2023-10-23,10,2023
5020686999,52.34028,10.71892,2023-10-12,10,2023
5020791860,52.50256,10.19847,2023-10-26,10,2023
5020939214,52.34085,10.70948,2023-10-13,10,2023
5020960152,52.54047,10.12108,2023-10-27,10,2023
5021316107,52.34105,10.70789,2023-10-25,10,2023
5021446193,52.34378,10.70762,2023-10-12,10,2023
5021494933,52.2258,11.05208,2023-10-22,10,2023
5021983853,52.34753,10.66338,2023-10-12,10,2023
5022097037,52.57357,10.70701,2023-10-06,10,2023
5022629385,52.36826,10.71299,2023-10-31,10,2023
5022839203,52.34657,10.71008,2023-10-31,10,2023
5022870651,52.34084,10.70963,2023-10-13,10,2023
5023214877,52.3407,10.68966,2023-10-27,10,2023
5023637641,52.13738,10.67354,2023-10-18,10,2023
5023667489,52.34125,10.70637,2023-10-26,10,2023
5023831540,52.34133,10.70716,2023-10-26,10,2023
5024146752,52.22623,11.06913,2023-10-22,10,2023
5024782993,52.58172,10.18364,2023-10-29,10,2023
5025038029,52.55774,10.18385,2023-10-30,10,2023
5025364832,52.31741,10.22733,2023-10-02,10,2023
5025586783,52.3352,10.73398,2023-10-31,10,2023
5026509599,52.34101,10.70878,2023-10-05,10,2023
5027323154,52.58172,10.18364,2023-10-28,10,2023
5027418426,52.34791,10.65704,2023-10-12,10,2023
5027666188,52.34069,10.70994,2023-10-27,10,2023
5028066948,52.53804,10.24386,2023-10-06,10,2023
5087010429,52.29992,10.3632,2023-10-21,10,2023
5087013467,52.28281,10.47446,2023-10-22,10,2023
5087041520,52.30045,10.36412,2023-10-21,10,2023
5104255128,52.30378,10.35378,2023-10-21,10,2023
5133295052,52.26634,10.58906,2023-10-13,10,2023
5197437635,52.27264,10.57851,2023-10-29,10,2023
5219266499,52.26934,10.59239,2023-10-05,10,2023
5283453294,52.29124,10.34536,2023-10-08,10,2023
5762072255,52.13799,10.64051,2023-10-27,10,2023
5838072126,52.46123,10.80736,2023-10-28,10,2023
5857421171,52.44131,10.91277,2023-10-25,10,2023
5857438773,52.23874,10.52443,2023-10-29,10,2023
5857448307,52.08865,10.11811,2023-10-31,10,2023
5857460447,52.50519,10.83132,2023-10-15,10,2023
5857481105,52.75336,10.14091,2023-10-31,10,2023
5857486663,52.30829,10.47818,2023-10-21,10,2023
5857492907,52.08872,10.11724,2023-10-31,10,2023
5857505870,52.05082,10.17477,2023-10-29,10,2023
5857544730,52.29693,10.58409,2023-10-22,10,2023
5857557160,52.3726,10.12357,2023-10-28,10,2023
5857567326,52.267,10.55024,2023-10-29,10,2023
5857585278,52.38707,10.46908,2023-10-10,10,2023
5857589397,52.23578,10.75659,2023-10-22,10,2023
5857590999,52.26442,10.40719,2023-10-31,10,2023
5857593926,52.56997,10.14265,2023-10-15,10,2023
5857605263,52.37193,10.37215,2023-10-22,10,2023
5857622649,52.23895,10.52336,2023-10-28,10,2023
5857640173,52.35355,10.56767,2023-10-25,10,2023
5857641114,52.33885,10.47337,2023-10-30,10,2023
5857643978,52.38715,10.47002,2023-10-10,10,2023
5857649163,52.42194,10.50945,2023-10-08,10,2023
5857651609,52.33879,10.47202,2023-10-30,10,2023
5857653795,52.37034,10.36776,2023-10-22,10,2023
5857654598,52.23544,11.05627,2023-10-07,10,2023
5857664853,52.31121,10.47794,2023-10-21,10,2023
5868848675,52.25516,10.46425,2023-10-22,10,2023
5889678751,52.45918,10.80865,2023-10-29,10,2023
5889804781,52.45114,10.80978,2023-10-29,10,2023
5935265945,52.29918,10.35045,2023-10-30,10,2023
5935300802,52.42408,10.36763,2023-10-04,10,2023
5935455504,52.30327,10.34346,2023-10-10,10,2023
6178786374,52.22221,10.55774,2023-10-21,10,2023
6274193623,52.46318,10.81193,2023-10-01,10,2023
6343861604,52.22259,10.59549,2023-10-08,10,2023
6411686450,52.741,10.15707,2023-10-31,10,2023
6411719841,52.12839,10.13999,2023-10-08,10,2023
6411731751,52.65071,10.10267,2023-10-14,10,2023
6412863459,52.3669,10.42046,2023-10-29,10,2023
4438755194,52.46043,10.81712,2023-11-05,11,2023
4438761635,52.3219,10.4284,2023-11-04,11,2023
4438778807,52.45202,10.71695,2023-11-03,11,2023
4438794884,52.32192,10.42901,2023-11-04,11,2023
4438848980,52.45494,10.80223,2023-11-05,11,2023
4438866902,52.46234,10.80895,2023-11-05,11,2023
4438924916,52.45741,10.80819,2023-11-05,11,2023
4438932107,52.45185,10.71848,2023-11-03,11,2023
4438964486,52.45528,10.80789,2023-11-05,11,2023
4438979506,52.27318,10.59318,2023-11-04,11,2023
4438983107,52.27266,10.57999,2023-11-04,11,2023
4438985999,52.25342,10.4596,2023-11-07,11,2023
4438988223,52.40959,10.36362,2023-11-05,11,2023
4439029767,52.44892,10.81103,2023-11-05,11,2023
4439037345,52.27227,10.58419,2023-11-04,11,2023
4440673187,52.18825,10.74803,2023-11-12,11,2023
4440673188,52.18843,10.74882,2023-11-12,11,2023
4440696145,52.1879,10.74895,2023-11-14,11,2023
4440699920,52.27265,10.58032,2023-11-08,11,2023
4440740294,52.25052,10.44675,2023-11-13,11,2023
4440769405,52.18793,10.74724,2023-11-12,11,2023
4440799594,52.18869,10.74878,2023-11-12,11,2023
4440840190,52.26454,10.5324,2023-11-11,11,2023
4440972727,52.29603,10.62811,2023-11-14,11,2023
4440982690,52.18935,10.74911,2023-11-14,11,2023
4440983670,52.29448,10.61521,2023-11-12,11,2023
4440992114,52.189,10.74822,2023-11-14,11,2023
4442465953,52.29617,10.62801,2023-11-21,11,2023
4442479952,52.31019,10.4722,2023-11-19,11,2023
4442517329,52.29606,10.62805,2023-11-16,11,2023
4442552177,52.32102,10.45965,2023-11-19,11,2023
4442552293,52.31295,10.4683,2023-11-19,11,2023
4442596545,52.27527,10.46277,2023-11-20,11,2023
4442644346,52.29677,10.62697,2023-11-16,11,2023
4442648571,52.29805,10.63791,2023-11-17,11,2023
4442666575,52.27262,10.57992,2023-11-21,11,2023
4442688118,52.32077,10.41542,2023-11-16,11,2023
4442722751,52.29703,10.63018,2023-11-17,11,2023
4442725630,52.27241,10.59352,2023-11-21,11,2023
4453681192,52.29898,10.36489,2023-11-06,11,2023
4453695253,52.27229,10.58401,2023-11-21,11,2023
4453744404,52.29548,10.62854,2023-11-21,11,2023
4453766175,52.28058,10.46164,2023-11-23,11,2023
4453786152,52.28055,10.46106,2023-11-23,11,2023
4453793844,52.2707,10.59798,2023-11-26,11,2023
4453813132,52.29542,10.62828,2023-11-21,11,2023
4453834040,52.27938,10.47135,2023-11-25,11,2023
4458378559,52.28347,10.47489,2023-11-25,11,2023
4458380414,52.30521,10.63467,2023-11-17,11,2023
4460021104,52.26639,10.59412,2023-11-17,11,2023
4460090858,52.34947,10.39625,2023-11-26,11,2023
4460090934,52.30275,10.623,2023-11-27,11,2023
4460130247,52.34851,10.45221,2023-11-27,11,2023
4460216481,52.35037,10.39829,2023-11-26,11,2023
4460352173,52.26712,10.59388,2023-11-17,11,2023
4460352180,52.27118,10.59654,2023-11-17,11,2023
4460479437,52.35317,10.39472,2023-11-26,11,2023
4460539040,52.2684,10.5978,2023-11-17,11,2023
4460580333,52.35148,10.39078,2023-11-26,11,2023
4460743681,52.35211,10.3916,2023-11-26,11,2023
4460803744,52.5031,10.68371,2023-11-24,11,2023
4460804053,52.25665,10.52051,2023-11-26,11,2023
4460979382,52.26825,10.59691,2023-11-17,11,2023
4461022266,52.41262,10.1011,2023-11-12,11,2023
4462092860,52.05151,10.17285,2023-11-19,11,2023
4462114502,52.33311,10.544,2023-11-14,11,2023
4462244113,52.26636,10.5975,2023-11-17,11,2023
4462290687,52.06882,10.19227,2023-11-27,11,2023
4462489561,52.26797,10.59602,2023-11-17,11,2023
4506214295,52.27071,10.48688,2023-11-14,11,2023
4516236193,52.41154,10.36415,2023-11-05,11,2023
4516236261,52.41168,10.37426,2023-11-12,11,2023
4606624997,52.304,10.61583,2023-11-17,11,2023
4855022847,52.29747,10.36205,2023-11-06,11,2023
4855176202,52.29702,10.62956,2023-11-16,11,2023
4855322108,52.29727,10.63373,2023-11-17,11,2023
4880547385,52.38171,10.10708,2023-11-13,11,2023
4881078012,52.42578,10.37842,2023-11-12,11,2023
4884429622,52.34167,10.53912,2023-11-09,11,2023
4884635975,52.10404,10.17448,2023-11-18,11,2023
4885665937,52.45956,10.51994,2023-11-21,11,2023
4886206957,52.27128,10.53338,2023-11-21,11,2023
4886395702,52.29587,10.62837,2023-11-02,11,2023
4886745190,52.306,10.64408,2023-11-04,11,2023
4886815406,52.44199,10.91328,2023-11-16,11,2023
4887025163,52.37279,10.34038,2023-11-12,11,2023
4890905899,52.36602,10.41975,2023-11-20,11,2023
4890917275,52.2753,10.60812,2023-11-12,11,2023
4891096907,52.25043,10.52657,2023-11-04,11,2023
4891486360,52.16181,10.15486,2023-11-10,11,2023
4901190627,52.30252,10.62351,2023-11-27,11,2023
4982257246,52.6322,10.17725,2023-11-10,11,2023
4987497107,52.27262,10.59308,2023-11-21,11,2023
4987689491,52.29707,10.63265,2023-11-17,11,2023
4987836248,52.30226,10.62329,2023-11-27,11,2023
5012585820,52.17184,10.82425,2023-11-15,11,2023
5012651538,52.32359,10.70701,2023-11-06,11,2023
5012652386,52.16694,10.82865,2023-11-15,11,2023
5012969824,52.33836,10.7186,2023-11-03,11,2023
5013010909,52.53795,10.15137,2023-11-01,11,2023
5013174135,52.30459,10.61156,2023-11-05,11,2023
5013220425,52.13738,10.67354,2023-11-04,11,2023
5013289203,52.53795,10.15137,2023-11-05,11,2023
5013299327,52.50691,10.16702,2023-11-18,11,2023
5013379970,52.34631,10.72141,2023-11-07,11,2023
5013417161,52.30459,10.61156,2023-11-21,11,2023
5013423069,52.33882,10.71293,2023-11-03,11,2023
5013424575,52.52992,10.18615,2023-11-12,11,2023
5013762087,52.5692,10.1215,2023-11-16,11,2023
5013793029,52.13738,10.67354,2023-11-16,11,2023
5013796121,52.13738,10.67354,2023-11-07,11,2023
5014166055,52.53795,10.15137,2023-11-03,11,2023
5014289916,52.30459,10.61156,2023-11-17,11,2023
5014455648,52.52992,10.18615,2023-11-07,11,2023
5014620897,52.52992,10.18615,2023-11-11,11,2023
5014860133,52.33311,10.70812,2023-11-13,11,2023
5014950777,52.14653,10.65334,2023-11-16,11,2023
5014977928,52.32359,10.70701,2023-11-27,11,2023
5015159847,52.52992,10.18615,2023-11-08,11,2023
5015205924,52.30306,10.6222,2023-11-28,11,2023
5015423053,52.16579,10.8266,2023-11-15,11,2023
5015559487,52.30459,10.61156,2023-11-12,11,2023
5015687875,52.145,10.6515,2023-11-16,11,2023
5015732999,52.34372,10.72373,2023-11-10,11,2023
5016022572,52.30306,10.62323,2023-11-28,11,2023
5016089256,52.34512,10.72164,2023-11-07,11,2023
5016094738,52.52992,10.18615,2023-11-02,11,2023
5016159089,52.53795,10.15137,2023-11-10,11,2023
5016196209,52.53001,10.23067,2023-11-11,11,2023
5016499381,52.17184,10.82425,2023-11-22,11,2023
5017197602,52.55016,10.14982,2023-11-07,11,2023
5017353466,52.34578,10.72407,2023-11-08,11,2023
5017378434,52.5692,10.1215,2023-11-15,11,2023
5017421030,52.16718,10.82239,2023-11-22,11,2023
5017764555,52.1484,10.65173,2023-11-16,11,2023
5017810419,52.17562,10.6579,2023-11-16,11,2023
5017853099,52.34183,10.66057,2023-11-11,11,2023
5017885252,52.16587,10.82477,2023-11-22,11,2023
5018198605,52.13738,10.67354,2023-11-08,11,2023
5018301994,52.33043,10.71724,2023-11-02,11,2023
5018449186,52.58172,10.18364,2023-11-12,11,2023
5018491883,52.34202,10.7081,2023-11-09,11,2023
5018586194,52.32324,10.71072,2023-11-13,11,2023
5019243481,52.30459,10.61156,2023-11-02,11,2023
5019473831,52.14658,10.65222,2023-11-16,11,2023
5019491511,52.34304,10.70811,2023-11-13,11,2023
5019504795,52.33144,10.71972,2023-11-02,11,2023
5019519965,52.17361,10.70701,2023-11-12,11,2023
5019579962,52.16375,10.73126,2023-11-15,11,2023
5019769181,52.16371,10.73292,2023-11-15,11,2023
5020152768,52.2336,10.73589,2023-11-12,11,2023
5020437320,52.54047,10.12108,2023-11-11,11,2023
5020933193,52.53001,10.23067,2023-11-03,11,2023
5020940305,52.52992,10.18615,2023-11-05,11,2023
5020966168,52.34179,10.7078,2023-11-03,11,2023
5021439313,52.34127,10.70864,2023-11-21,11,2023
5021501977,52.16331,10.72784,2023-11-14,11,2023
5022109423,52.5692,10.1215,2023-11-17,11,2023
5022121337,52.16356,10.72783,2023-11-12,11,2023
5022450953,52.34043,10.70922,2023-11-09,11,2023
5022744865,52.53001,10.23067,2023-11-26,11,2023
5023900121,52.33821,10.71775,2023-11-27,11,2023
5024450467,52.16356,10.72783,2023-11-06,11,2023
5024702149,52.34275,10.70802,2023-11-27,11,2023
5024723238,52.33487,10.72128,2023-11-27,11,2023
5024802590,52.33301,10.72086,2023-11-13,11,2023
5024838888,52.34698,10.72431,2023-11-21,11,2023
5026317617,52.23725,10.73403,2023-11-12,11,2023
5026539457,52.1494,10.65263,2023-11-16,11,2023
5026552202,52.1505,10.65271,2023-11-16,11,2023
5026659612,52.15173,10.65312,2023-11-08,11,2023
5026705469,52.34328,10.70799,2023-11-29,11,2023
5027131072,52.3435,10.72315,2023-11-10,11,2023
5027234510,52.32155,10.70751,2023-11-27,11,2023
5027733637,52.53795,10.15137,2023-11-04,11,2023
5027863427,52.3481,10.72616,2023-11-06,11,2023
5062588288,52.29741,10.36076,2023-11-06,11,2023
5086992518,52.28352,10.47436,2023-11-25,11,2023
5087032536,52.30235,10.62368,2023-11-27,11,2023
5219126549,52.26223,10.60311,2023-11-19,11,2023
5857456095,52.36452,10.42143,2023-11-02,11,2023
5857657533,52.3147,10.64355,2023-11-03,11,2023
6171013283,52.28429,10.55969,2023-11-07,11,2023
6411576753,52.35603,10.36579,2023-11-19,11,2023
4465751475,52.29566,10.62816,2023-12-12,12,2023
4500615020,52.25542,10.59977,2023-12-17,12,2023
4500840966,52.25574,10.59915,2023-12-17,12,2023
4500892951,52.25554,10.59984,2023-12-17,12,2023
4506260793,52.25524,10.59804,2023-12-17,12,2023
4507657635,52.31026,10.53457,2023-12-27,12,2023
4507658619,52.30951,10.52833,2023-12-27,12,2023
4507889687,52.31157,10.53371,2023-12-27,12,2023
4507912564,52.26437,10.5325,2023-12-27,12,2023
4510112455,52.28319,10.47411,2023-12-30,12,2023
4510347495,52.31871,10.43298,2023-12-25,12,2023
4510361434,52.27071,10.48688,2023-12-23,12,2023
4516422552,52.40622,10.33557,2023-12-09,12,2023
4855011712,52.25375,10.45882,2023-12-12,12,2023
4880753109,52.29921,10.62387,2023-12-20,12,2023
4881616993,52.36052,10.42248,2023-12-28,12,2023
4881682661,52.36065,10.42117,2023-12-28,12,2023
4882016570,52.29609,10.6282,2023-12-19,12,2023
4882175223,52.28751,10.48072,2023-12-12,12,2023
4884758026,52.18967,10.11969,2023-12-29,12,2023
4884855499,52.39788,10.53346,2023-12-06,12,2023
4884911043,52.39385,10.52408,2023-12-29,12,2023
4885066720,52.39054,10.52514,2023-12-29,12,2023
4885936300,52.3626,10.42109,2023-12-28,12,2023
4886000407,52.35173,10.43125,2023-12-23,12,2023
4887298791,52.39498,10.52135,2023-12-29,12,2023
4887355848,52.37771,10.4233,2023-12-31,12,2023
4887890427,52.28529,10.47855,2023-12-12,12,2023
4890424831,52.28578,10.4808,2023-12-12,12,2023
4890558678,52.37059,10.12867,2023-12-28,12,2023
4891251673,52.36178,10.41987,2023-12-28,12,2023
4901901755,52.31005,10.53154,2023-12-27,12,2023
4982074307,52.29789,10.62508,2023-12-20,12,2023
4982145928,52.31001,10.5298,2023-12-27,12,2023
5015466746,52.53795,10.15137,2023-12-01,12,2023
5015646889,52.53795,10.15137,2023-12-29,12,2023
5016218246,52.17361,10.54037,2023-12-01,12,2023
5017420105,52.15677,10.66071,2023-12-07,12,2023
5017453123,52.3248,10.72331,2023-12-23,12,2023
5019648762,52.26196,10.59786,2023-12-17,12,2023
5022435799,52.16151,10.74301,2023-12-02,12,2023
5023865896,52.53795,10.15137,2023-12-30,12,2023
5024848459,52.62342,10.70734,2023-12-06,12,2023
5027800951,52.30844,10.53302,2023-12-26,12,2023
5062695410,52.30858,10.53156,2023-12-17,12,2023
5087038520,52.30913,10.52854,2023-12-27,12,2023
3455604027,52.2828,10.47492,2022-01-15,1,2022
3455704747,52.26351,10.40326,2022-01-18,1,2022
3456458073,52.28389,10.47532,2022-01-15,1,2022
3456486204,52.29806,10.36661,2022-01-19,1,2022
3456561472,52.24966,10.44737,2022-01-08,1,2022
3456790045,52.26311,10.40098,2022-01-10,1,2022
3457004561,52.24918,10.4474,2022-01-08,1,2022
3457129121,52.26349,10.40333,2022-01-18,1,2022
3457148532,52.20645,10.74445,2022-01-02,1,2022
3457204354,52.29416,10.36196,2022-01-20,1,2022
3466004853,52.19929,10.74665,2022-01-02,1,2022
3466007800,52.29017,10.32994,2022-01-06,1,2022
3466114948,52.30047,10.37369,2022-01-19,1,2022
3466204881,52.29254,10.36504,2022-01-19,1,2022
3466253742,52.50542,10.68779,2022-01-23,1,2022
3466424379,52.33773,10.7203,2022-01-25,1,2022
3466453588,52.2818,10.47316,2022-01-22,1,2022
3723458508,52.28552,10.76841,2022-01-25,1,2022
3723632540,52.28181,10.77278,2022-01-25,1,2022
3723771695,52.12629,10.14534,2022-01-29,1,2022
3723786242,52.28722,10.76636,2022-01-25,1,2022
3723868566,52.28757,10.76507,2022-01-25,1,2022
3724151690,52.28547,10.76846,2022-01-25,1,2022
3724152508,52.12376,10.14561,2022-01-29,1,2022
3732170609,52.27708,10.77651,2022-01-28,1,2022
3733368720,52.28187,10.76772,2022-01-13,1,2022
3823298413,52.28332,10.77615,2022-01-13,1,2022
3859090890,52.26601,10.39841,2022-01-10,1,2022
3995092769,52.28262,10.76478,2022-01-20,1,2022
3995203241,52.28206,10.7643,2022-01-20,1,2022
3995212732,52.28491,10.7679,2022-01-20,1,2022
3995565394,52.28225,10.7741,2022-01-13,1,2022
3995988616,52.26901,10.72233,2022-01-19,1,2022
3996558855,52.28383,10.76674,2022-01-20,1,2022
3996675572,52.26615,10.72271,2022-01-19,1,2022
3997238502,52.28609,10.76718,2022-01-25,1,2022
4507810587,52.24388,10.52198,2022-01-28,1,2022
4510015590,52.07398,10.53163,2022-01-16,1,2022
4994418503,52.07411,10.53133,2022-01-16,1,2022
5013464485,52.33861,10.71609,2022-01-02,1,2022
5014043002,52.77354,10.54036,2022-01-28,1,2022
5017036280,52.27304,10.58116,2022-01-01,1,2022
5017599004,52.25107,10.45383,2022-01-15,1,2022
5021131066,52.40397,10.45855,2022-01-13,1,2022
5023533487,52.61681,10.11309,2022-01-08,1,2022
3466105760,52.24832,10.52851,2022-02-02,2,2022
3468788572,52.32361,10.41888,2022-02-05,2,2022
3468856837,52.25422,10.44098,2022-02-05,2,2022
3469002495,52.25486,10.45137,2022-02-05,2,2022
3698070501,52.28111,10.46833,2022-02-19,2,2022
3698090475,52.28111,10.46472,2022-02-19,2,2022
3822682628,52.28266,10.76325,2022-02-02,2,2022
3822690584,52.28251,10.76379,2022-02-02,2,2022
3822693595,52.28286,10.76471,2022-02-02,2,2022
3822694552,52.2823,10.76401,2022-02-02,2,2022
3822701521,52.26934,10.72364,2022-02-03,2,2022
3822702611,52.26852,10.72186,2022-02-03,2,2022
3822723518,52.26851,10.72264,2022-02-03,2,2022
3822740503,52.28156,10.81479,2022-02-04,2,2022
3822877625,52.28367,10.76359,2022-02-05,2,2022
3822999885,52.29546,10.6164,2022-02-11,2,2022
3823009183,52.28427,10.78104,2022-02-23,2,2022
3823145660,52.28064,10.81338,2022-02-04,2,2022
3823172759,52.26485,10.75381,2022-02-11,2,2022
3823190548,52.28025,10.81203,2022-02-04,2,2022
3825535502,52.26848,10.7226,2022-02-03,2,2022
3825723555,52.28115,10.81716,2022-02-04,2,2022
3826258803,52.13339,10.13027,2022-02-11,2,2022
3826356584,52.28075,10.81355,2022-02-04,2,2022
3826359835,52.06137,10.15633,2022-02-11,2,2022
3826725359,52.29845,10.62721,2022-02-26,2,2022
3995017735,52.27004,10.72744,2022-02-09,2,2022
3995019726,52.21117,10.78787,2022-02-24,2,2022
3995028357,52.28169,10.77165,2022-02-21,2,2022
3995141744,52.28358,10.76181,2022-02-05,2,2022
3995201786,52.28023,10.81334,2022-02-04,2,2022
3996059809,52.28153,10.76196,2022-02-15,2,2022
3996220568,52.28353,10.76258,2022-02-05,2,2022
3996369777,52.28686,10.76422,2022-02-21,2,2022
3996493489,52.30061,10.61957,2022-02-12,2,2022
3996654768,52.2491,10.91961,2022-02-19,2,2022
3996670574,52.2087,10.80383,2022-02-24,2,2022
3996903008,52.24645,10.75425,2022-02-11,2,2022
3997076241,52.30292,10.61262,2022-02-05,2,2022
4459333117,52.26448,10.75408,2022-02-08,2,2022
4987586520,52.32103,10.41995,2022-02-23,2,2022
4987751756,52.13472,10.1171,2022-02-27,2,2022
5017650353,52.34814,10.4428,2022-02-13,2,2022
5018305301,52.51235,10.24349,2022-02-05,2,2022
5018573019,52.52992,10.18615,2022-02-19,2,2022
5024357889,52.28449,10.77199,2022-02-13,2,2022
5026569506,52.28204,10.80532,2022-02-13,2,2022
5027035752,52.61681,10.11309,2022-02-12,2,2022
5027703051,52.2954,10.6288,2022-02-05,2,2022
5027871675,52.30316,10.61197,2022-02-05,2,2022
6178366899,52.28072,10.46522,2022-02-05,2,2022
3747349518,52.29086,10.61261,2022-03-24,3,2022
3823474438,52.23293,10.80333,2022-03-02,3,2022
3823566536,52.22775,10.78562,2022-03-23,3,2022
3825595472,52.05165,10.12519,2022-03-23,3,2022
