art,gbif_id,datum,lat,lon,unsicherheit_m,ort
hexenroehrling,6481475412,2026-08-02,52.97792,10.24966,7.0,
hexenroehrling,5238220302,2025-07-26,51.72067,10.27803,5.0,
hexenroehrling,5291979685,2025-08-08,53.2432,10.43459,8.0,
hexenroehrling,5759409918,2025-08-31,53.46918,11.56832,250.0,Friedrichsmoor und Waldlewitz
hexenroehrling,5830944653,2025-09-17,53.38639,9.8727,3.0,
hexenroehrling,5837129083,2025-09-22,52.45988,9.19221,250.0,Mischwald beim Denkhaus in Loccum
hexenroehrling,5871907404,2025-09-28,52.46332,9.86434,250.0,Lohner Wald
hexenroehrling,5844781876,2025-10-02,52.13311,9.34665,250.0,Hameln Wehlbach-Wald
hexenroehrling,5867881372,2025-10-17,53.4509,9.85152,25876.0,
hexenroehrling,5889005006,2025-10-20,52.92352,9.4572,250.0,TK25 Blatt 3022/4 - Groß Heins / Idsingen / Lehrden
hexenroehrling,5889429126,2025-10-19,52.13037,9.37355,,
hexenroehrling,5890098148,2025-10-23,51.50136,11.92691,1.0,
hexenroehrling,5890098167,2025-10-11,53.22514,9.22076,4.0,
hexenroehrling,6137478575,2025-10-22,53.18064,9.86856,250.0,Haus Ehrhorn & Umgebung
hexenroehrling,5893031539,2025-11-04,52.07002,11.28408,,
hexenroehrling,5897359538,2025-11-12,53.29319,10.25757,15.0,
hexenroehrling,4855152649,2024-05-05,53.14801,10.78576,4.0,
hexenroehrling,5013192146,2024-07-20,51.63955,11.14933,250.0,Stadtfriedhof Harzgerode
hexenroehrling,4987475849,2024-09-24,52.2498,10.49406,4.0,
hexenroehrling,5017785027,2024-09-01,53.32821,11.48344,250.0,Schlosspark Ludwigslust
hexenroehrling,4976349322,2024-10-26,52.71872,10.45834,6.0,
hexenroehrling,4976512611,2024-10-26,52.71675,10.47909,9.0,
hexenroehrling,4978306994,2024-10-31,52.40428,10.36005,,
hexenroehrling,4987390890,2024-10-12,51.68933,11.28999,26164.0,
hexenroehrling,5021924471,2024-10-12,51.83695,10.39942,250.0,Brandkopf mit Schalker Teich
hexenroehrling,5026444943,2024-10-04,53.42038,11.35265,250.0,Waldgebiet bei Kraak
hexenroehrling,5153280005,2024-10-17,52.95882,9.7549,25972.0,
hexenroehrling,5897006768,2024-10-18,53.14728,10.45102,250.0,Naturschutzgebiet Forellenbachtal
hexenroehrling,6320842359,2024-10-07,51.8125,10.96306,176.0,
hexenroehrling,5017018050,2024-11-09,52.45988,9.19221,250.0,Mischwald beim Denkhaus in Loccum
hexenroehrling,5019373951,2024-11-16,53.42038,11.35265,250.0,Waldgebiet bei Kraak
hexenroehrling,5890404956,2024-11-01,52.73602,10.47519,181.0,
hexenroehrling,5896996119,2024-11-10,53.2531,10.50224,250.0,Bilmer Strauch
hexenroehrling,4120928931,2023-05-23,51.52015,10.15304,31.0,
hexenroehrling,4121161609,2023-05-20,53.21112,10.78781,10.0,
hexenroehrling,5022661172,2023-06-28,51.90777,9.79086,250.0,Mailerplatz im Hagental
hexenroehrling,4153915429,2023-07-10,51.51783,10.1514,15.0,
hexenroehrling,4162074234,2023-07-12,51.77281,10.53326,,
hexenroehrling,4165443689,2023-07-09,53.16704,9.945,370.0,
hexenroehrling,4518969957,2023-07-29,51.84858,10.64618,6919.0,
hexenroehrling,4535872805,2023-07-05,52.34366,9.7285,9.0,
hexenroehrling,4607519172,2023-07-19,53.15241,9.96084,4.0,
hexenroehrling,5012713457,2023-07-30,53.19251,10.42561,250.0,Deutsch Evern - Friedhof
hexenroehrling,5019760374,2023-07-14,51.731,10.025,25.0,TK25 Blatt 4226/3 - Rhume / Northeim / Langenholtensen
hexenroehrling,4177065248,2023-08-08,52.26898,10.55786,394.0,
hexenroehrling,4407065821,2023-08-13,52.14823,9.90069,12.0,
hexenroehrling,4522567844,2023-08-24,53.1558,9.92451,,
hexenroehrling,4535799847,2023-08-09,52.27637,10.57784,9.0,
hexenroehrling,4855115341,2023-08-05,53.13472,9.80754,40.0,
hexenroehrling,5012791865,2023-08-11,53.42345,10.64541,250.0,Kiesgrube südöstlich Zweedorf
hexenroehrling,5017391107,2023-08-26,51.75411,10.67794,250.0,Elendstal
hexenroehrling,5020964376,2023-08-28,52.27852,10.7561,25.0,TK25 Blatt 3730/2 - Lauingen / Königslutter am Elm
hexenroehrling,5027958758,2023-08-08,53.09948,10.33785,250.0,Süsing
hexenroehrling,5231372483,2023-08-13,51.52529,10.03372,26196.0,
hexenroehrling,4416722641,2023-09-16,51.72417,10.61765,4.0,
hexenroehrling,4416742720,2023-09-16,51.72407,10.61762,7.0,
hexenroehrling,4416956049,2023-09-24,52.32763,10.71416,11.0,
hexenroehrling,4516444648,2023-09-08,52.48942,11.70041,2307.0,
hexenroehrling,5016469799,2023-09-10,53.43081,11.34281,250.0,Kraaker Mühlenbach östl. von Moraas
hexenroehrling,5016469835,2023-09-10,52.44976,9.14762,250.0,Klosterwald Loccum
hexenroehrling,5022672798,2023-09-09,52.45988,9.19221,250.0,Mischwald beim Denkhaus in Loccum
hexenroehrling,5027950400,2023-09-24,53.40372,11.40753,250.0,Waldgebiet östl. Jasnitz
hexenroehrling,4430571823,2023-10-14,51.7465,10.7446,9.0,
hexenroehrling,4438830142,2023-10-01,53.44585,9.84966,9.0,
hexenroehrling,4438858261,2023-10-23,53.27014,10.27564,877.0,
hexenroehrling,4438913223,2023-10-22,52.58782,10.93847,26036.0,
hexenroehrling,4853012401,2023-10-06,52.61576,10.02065,7.0,
hexenroehrling,4925837473,2023-10-08,53.20023,9.17833,4.0,
hexenroehrling,5012672100,2023-10-29,53.42038,11.35265,250.0,Waldgebiet bei Kraak
hexenroehrling,5012784831,2023-10-08,53.45808,11.24365,250.0,Viezer Heide (TÜP) und umgebender Wald
hexenroehrling,5016588844,2023-10-21,52.53689,9.70311,250.0,Henjeskamp
hexenroehrling,5017969226,2023-10-08,53.09902,10.12922,250.0,Rehrhofer Heide
hexenroehrling,5019997489,2023-10-28,53.15017,9.82332,250.0,Camp Reinsehlen
hexenroehrling,5022594351,2023-10-07,52.53689,9.70311,250.0,Henjeskamp
hexenroehrling,5022628998,2023-10-30,53.15653,9.944,250.0,Waldgebiete westl. Wilsede
hexenroehrling,4438881205,2023-11-04,52.0782,10.08765,,
hexenroehrling,4516274730,2023-11-04,51.64977,11.3453,26164.0,
hexenroehrling,5025657630,2023-11-11,53.30104,11.15872,250.0,Nationales Naturerbe Lübtheener Heide
hexenroehrling,4952434651,2022-02-20,53.20259,9.13616,,
hexenroehrling,3902127896,2022-05-26,52.26398,10.55664,164.0,
hexenroehrling,4442436619,2022-05-31,51.98851,9.99477,1432.0,
hexenroehrling,4525260247,2022-06-15,51.95616,9.86726,1606.0,
hexenroehrling,3902734506,2022-08-14,53.0909,9.95374,244.0,
hexenroehrling,5019442156,2022-08-14,53.12999,9.9131,250.0,Tütsberg
hexenroehrling,5023585069,2022-08-14,53.12999,9.9131,250.0,Tütsberg
hexenroehrling,5827907694,2022-08-14,53.1111,9.91039,260.0,
hexenroehrling,3915701389,2022-09-12,52.61736,10.1175,4.0,
hexenroehrling,4440986844,2022-09-03,52.82496,10.27473,3248.0,
hexenroehrling,5024160887,2022-09-25,52.54154,9.83,250.0,Sprillgehege
hexenroehrling,5028516500,2022-09-09,52.83888,10.27422,250.0,Unterlüß / Süll
hexenroehrling,3925030897,2022-10-05,52.32169,10.42111,21.0,
hexenroehrling,3925031761,2022-10-04,52.7684,10.22751,26004.0,
hexenroehrling,3925147254,2022-10-08,52.12568,9.36233,,
hexenroehrling,3925264468,2022-10-09,52.22221,10.58989,15.0,
hexenroehrling,3947081661,2022-10-16,52.61581,10.02103,4.0,
hexenroehrling,3947211384,2022-10-14,52.34827,10.82672,,
hexenroehrling,3947272934,2022-10-08,52.96902,10.24562,83.0,
hexenroehrling,3947568979,2022-10-10,52.94283,10.2425,456.0,
hexenroehrling,3947629669,2022-10-16,51.65991,11.28487,26164.0,
hexenroehrling,3961214107,2022-10-28,52.2917,10.33305,4.0,
hexenroehrling,3961440316,2022-10-29,53.14184,10.86963,1735.0,
hexenroehrling,3986188869,2022-10-16,53.13241,9.80865,25.0,
hexenroehrling,4127071789,2022-10-21,53.22241,10.70264,330.0,
hexenroehrling,5013932037,2022-10-11,52.1297,9.84593,250.0,Hildesheimer Wald: Nord
hexenroehrling,5018070911,2022-10-08,52.53689,9.70311,250.0,Henjeskamp
hexenroehrling,5018269244,2022-10-08,52.12361,9.37388,250.0,TK25 Blatt 3822/3 - Weser / Hameln
hexenroehrling,5022721025,2022-10-23,52.25471,9.56703,250.0,Deister Ostseite
hexenroehrling,5024861012,2022-10-08,52.53689,9.70311,250.0,Henjeskamp
hexenroehrling,5027715594,2022-10-23,53.1235,10.2904,250.0,TK25 Blatt 2827/4 - Lüneburger Heide / Betzendorf
hexenroehrling,3963404185,2022-11-01,52.28297,10.47336,97.0,
hexenroehrling,3963623670,2022-11-01,52.28261,10.47305,29.0,
hexenroehrling,5013636976,2022-11-06,52.27016,11.05052,250.0,Lappwald bei Walbeck
hexenroehrling,5016855252,2022-11-04,52.5692,10.1215,250.0,Nienhagen - Felder B 214
hexenroehrling,5017067427,2021-01-10,52.33543,9.32122,250.0,Waldgebiet bei Beckedorf
hexenroehrling,5024617103,2021-02-06,51.67549,10.95922,250.0,Krugberg Allrode
hexenroehrling,3301987224,2021-06-01,51.96312,10.56969,2419.0,
hexenroehrling,5026712649,2021-07-15,53.36184,11.12677,250.0,Große Heide bei Goldenitz
hexenroehrling,5014368813,2021-08-27,53.14502,9.89842,250.0,Heideflächen westl. von Nieder-Haverbeck
hexenroehrling,5020360536,2021-09-04,52.49511,9.38095,250.0,Steinhuder Meer (Ostufer)
hexenroehrling,5021640015,2021-09-11,52.44976,9.14762,250.0,Klosterwald Loccum
hexenroehrling,5025044374,2021-09-03,53.16782,9.94567,250.0,Wilseder Berg u. umgebende Heideflächen
hexenroehrling,5027165761,2021-09-03,52.16693,9.42631,25.0,Süntel: Süd
hexenroehrling,5015823398,2021-11-06,52.29189,9.46026,250.0,Deister Nordostseite
hexenroehrling,5020501606,2021-11-19,52.05266,10.17419,25.0,TK25 Blatt 3927/1 - Baddeckenstedt
hexenroehrling,2814003498,2020-06-28,52.10805,10.38604,263.0,
hexenroehrling,5020543964,2020-07-02,51.85126,10.54749,250.0,Radau mit Radauwasserfall
hexenroehrling,5013174868,2020-09-11,52.43345,9.74911,250.0,Langenhagen: Langenforth
hexenroehrling,5015107254,2020-09-06,51.8581,10.31458,25.0,TK25 Blatt 4127/2 - Harz / Lautenthal
hexenroehrling,5017817208,2020-10-13,51.67549,10.95922,250.0,Krugberg Allrode
hexenroehrling,5016846940,2020-11-07,53.04181,10.46561,250.0,Brennholz - Ebstorf - UE
hexenroehrling,5023582777,2020-11-08,53.28592,10.70172,25.0,TK25 Blatt 2730/1 - Elbe / Bleckede / Breetze
hexenroehrling,5025064725,2020-11-05,52.98749,10.2512,250.0,Lintzel Blauer Waldpfad
hexenroehrling,5013389940,2019-10-25,52.25471,9.56703,250.0,Deister Ostseite
hexenroehrling,5023805594,2019-10-27,51.81221,9.64423,250.0,MTB 4123/4/4 Waldgebiet Solling
hexenroehrling,5025460817,2019-11-02,52.98749,10.2512,250.0,Lintzel Blauer Waldpfad
hexenroehrling,5027480596,2017-05-20,51.75121,10.27483,250.0,Waldgebiet westlich Lerbach
hexenroehrling,4438933304,2017-06-04,51.73788,10.61483,1376.0,
hexenroehrling,5176918611,2017-08-04,51.68756,10.7842,26164.0,
hexenroehrling,3017960867,2017-10-16,53.4283,9.84654,,
hexenroehrling,5020729528,2017-10-08,53.27724,10.43425,250.0,"Adendorf, Kirchwald"
hexenroehrling,5021053201,2017-10-21,52.82284,11.50738,250.0,"Heiligenfelde, Mühlenberg und Kiesgrube"
hexenroehrling,5026938015,2017-10-08,53.27726,10.44079,250.0,"Adendorf, zwischen Kirchweg und Bahn"
hexenroehrling,5014614942,2016-06-11,51.74165,11.07199,250.0,Elzeberg
hexenroehrling,2988906456,2016-07-10,53.0752,10.28526,,"Wettenbostel, NWR Süsing - 09ÜK_F"
hexenroehrling,5026607901,2016-10-23,51.82944,9.90375,250.0,Waldgebiet am Aussichtsturm Altendorfer Berg
hexenroehrling,1143548996,2015-09-20,52.26339,10.55477,88.0,
hexenroehrling,1831107187,2015-09-19,52.63222,10.56311,26004.0,
hexenroehrling,2005273561,2015-09-02,52.24809,10.67157,26068.0,
hexenroehrling,5023174448,2015-09-20,53.2488,10.69177,25.0,TK25 Blatt 2730/1 - Elbe / Bleckede / Breetze
hexenroehrling,5027119309,2015-09-28,52.9083,10.38201,250.0,Bahnsen Hochspannungstrasse Heideflächen
hexenroehrling,5016624601,2015-10-04,53.26696,10.59719,250.0,Buckelgräberfeld Boltersen
netzhexe,6341860108,2026-05-30,52.13077,9.33922,7.0,HM Hameln
netzhexe,6398714358,2026-06-13,52.33617,9.75874,31.0,
netzhexe,6400842649,2026-06-03,51.82335,11.70637,4.0,
netzhexe,6410695739,2026-06-28,52.00259,9.65228,6.0,HI Duinger Teiche
netzhexe,6410713620,2026-06-02,52.20908,9.47313,4.0,HM Bad Münder am Deister
netzhexe,6411114650,2026-06-17,52.13323,9.98047,3.0,HI Hildesheim (Kern)
netzhexe,6411195742,2026-06-27,52.40344,9.91429,6.0,LSG Altwarmbüchener Moor - Ahltener Wald
netzhexe,6411229117,2026-06-08,52.04924,10.08684,29.0,HI Bockenem
netzhexe,6411335717,2026-06-21,52.19274,9.29051,6.0,Uhu-Brutplätze im Weserbergland - N2000
netzhexe,6411594230,2026-06-15,51.58623,10.6396,,Grünes Band Thüringen
netzhexe,6412146500,2026-06-25,52.18506,9.89508,8.0,HI LSG Giesener Berge und Teiche
netzhexe,6412580206,2026-06-18,51.82346,11.70678,,Sachsen-Anhalt - FH Anhalt: Campus Bernburg
netzhexe,6412862706,2026-06-28,52.00252,9.6524,11.0,HI Duinger Teiche
netzhexe,6424042539,2026-06-28,52.09723,9.32594,4.0,LSG Hamelner Stadtforsten (Südwest)
netzhexe,6424095619,2026-06-27,51.98745,9.24947,10.0,HM Bad Pyrmont
netzhexe,6424117381,2026-06-29,52.12505,10.14844,6.0,HI LSG Vorholzer Bergland
netzhexe,6431752516,2026-06-27,51.9867,9.25054,40.0,
netzhexe,6423897577,2026-07-04,52.15923,9.52913,,NSG Saupark
netzhexe,6448988297,2026-07-15,52.05592,10.19512,19.0,HI LSG Hainberg
netzhexe,6449428596,2026-07-15,52.06962,10.17766,10.0,HI Holle
netzhexe,6451521011,2026-07-18,52.11194,10.34075,8.0,
netzhexe,6479163170,2026-07-29,52.95201,10.55237,1358.0,
netzhexe,5180659803,2025-06-03,51.79616,11.15583,70.0,HZ Harz (Landkreis)
netzhexe,5186862471,2025-06-13,51.96075,10.53614,10.0,GS Goslar (Landkreis)
netzhexe,5198902793,2025-06-11,51.8235,11.70715,4.0,
netzhexe,5199033855,2025-06-11,52.03685,10.38445,10.0,
netzhexe,5199250415,2025-06-15,52.11475,9.48348,61.0,
netzhexe,6130230446,2025-06-09,52.14694,9.90837,5.0,
netzhexe,5234318735,2025-07-23,51.74238,11.48941,,Aschersleben-Staßfurt (Landkreis)
netzhexe,5234340196,2025-07-23,51.74238,11.48941,,Aschersleben-Staßfurt (Landkreis)
netzhexe,5234377073,2025-07-23,51.81024,9.73353,,NOM Northeim (Landkreis)
netzhexe,5234405629,2025-07-23,52.18876,9.46109,5.0,HM Hameln-Pyrmont (Landkreis)
netzhexe,5234412753,2025-07-21,52.19639,10.57961,11.0,WF Wolfenbüttel
netzhexe,5234498854,2025-07-23,51.5408,9.93846,,GÖ Göttingen Zentralcampus
netzhexe,5234804240,2025-07-25,52.11468,10.32147,12.0,LSG Waldgürtel zwischen Salzgitter-Osterlinde und Salzgitter
netzhexe,5234912339,2025-07-23,52.25657,10.53549,9.0,BS Braunschweig (Kreisfreie Stadt)
netzhexe,5235080644,2025-07-22,51.50722,10.27032,9.0,GÖ Duderstadt
netzhexe,5235103431,2025-07-22,52.25624,10.75015,,HE Helmstedt (Landkreis)
netzhexe,5235147022,2025-07-23,52.86522,9.56764,,LSG Böhmetal
netzhexe,5237904302,2025-07-26,51.57583,9.9498,4.0,
netzhexe,5238285978,2025-07-24,51.56084,9.96582,,
netzhexe,5282691928,2025-07-29,51.99759,10.4268,12.0,GS Goslar (Landkreis)
netzhexe,5282732121,2025-07-28,51.88336,10.65071,,"Rohnberg, Westerberg und Köhlerholz bei Ilsenburg - N2000"
netzhexe,5282754560,2025-07-28,51.88336,10.65071,,"Rohnberg, Westerberg und Köhlerholz bei Ilsenburg - N2000"
netzhexe,5282801661,2025-07-28,52.41679,10.71951,,WOB Wolfsburg (Kreisfreie Stadt)
netzhexe,5282859017,2025-07-30,52.27923,10.4688,61.0,BS Braunschweig (Kreisfreie Stadt)
netzhexe,5282918334,2025-07-29,51.99762,10.4267,18.0,GS Goslar (Landkreis)
netzhexe,5283179418,2025-07-30,52.10546,9.29682,,HM Hameln
netzhexe,5283333485,2025-07-28,51.88531,10.54413,,GS Bad Harzburg
netzhexe,5283447539,2025-07-31,51.58871,9.95999,7.0,GÖ Plesseforst
netzhexe,5283519539,2025-07-31,52.02007,10.1821,,HI Hildesheim (Landkreis)
netzhexe,5283552527,2025-07-29,52.18729,9.07784,,SHG Schaumburg (Landkreis)
netzhexe,5283564653,2025-07-30,52.27979,10.46845,6.0,BS Braunschweig (Kreisfreie Stadt)
netzhexe,5889811787,2025-07-29,51.64668,9.80172,26164.0,
netzhexe,6400481710,2025-07-26,52.25877,9.52476,18.0,
netzhexe,6412010604,2025-07-28,51.59128,9.95442,12.0,GÖ Plesseforst
netzhexe,6412467859,2025-07-30,52.41566,10.72893,,WOB Wolfsburg (Kreisfreie Stadt)
netzhexe,6412649661,2025-07-31,53.26201,10.38203,,LG Lüneburg (Landkreis)
netzhexe,5281669868,2025-08-02,51.74546,9.10901,25.0,"Hinnenburger Forst, südl. Emder Höhe"
netzhexe,5281768635,2025-08-03,51.52883,10.2269,,
netzhexe,5281775033,2025-08-02,52.13232,9.3723,,
netzhexe,5282712987,2025-08-02,52.22835,11.01871,3.0,HE Helmstedt (Landkreis)
netzhexe,5282815827,2025-08-03,51.56776,9.95307,5.0,GÖ Plesseforst
netzhexe,5282890257,2025-08-01,52.14527,10.78707,,WF Wolfenbüttel (Landkreis)
netzhexe,5282913337,2025-08-03,52.0582,10.19676,10.0,"WF LSG Hainberg, Wohldenberg, Braune Heide, Klein Rhüdener H"
netzhexe,5283216398,2025-08-03,51.68562,9.01634,,HX Höxter (Kreis)
netzhexe,5283237013,2025-08-01,52.14526,10.78711,,WF Wolfenbüttel (Landkreis)
netzhexe,5283438386,2025-08-01,52.14024,10.80283,,"LSG Lah, Küblinger Trift und angrenzende Landschaftsteile"
netzhexe,5291796414,2025-08-09,52.04682,10.37836,5.0,
netzhexe,5292865539,2025-08-10,51.8239,10.89957,6.0,
netzhexe,5292880860,2025-08-09,52.14837,9.8991,8.0,
netzhexe,5760835030,2025-08-02,51.58467,10.32803,,
netzhexe,5868077050,2025-08-05,52.40955,10.75585,12.0,
netzhexe,5832280949,2025-09-25,52.44358,9.7969,,Hannover
netzhexe,4875314526,2024-06-01,52.3712,9.70029,863.0,
netzhexe,4891783019,2024-06-05,51.93278,10.44254,9159.0,
netzhexe,4931208948,2024-06-09,52.14744,9.94158,,HI Hildesheim (Kern)
netzhexe,4933180871,2024-06-28,53.43598,9.99535,16.0,Hamburg
netzhexe,5021017380,2024-06-20,51.56933,11.4937,250.0,Benndorf Ortslage
netzhexe,5021168294,2024-06-20,51.58202,11.49138,250.0,Klostermansfeld Friedhof und Umgebung
netzhexe,5062778648,2024-06-29,52.52817,9.74989,3.0,
netzhexe,4919280423,2024-07-14,51.69036,10.8552,4.0,
netzhexe,4919514557,2024-07-26,52.34684,9.71577,59.0,
netzhexe,4931617214,2024-07-13,52.13411,9.97965,25.0,HI Hildesheim (Kern)
netzhexe,4931774543,2024-07-13,52.06482,10.00417,7.0,Hildesheimer Wald - N2000
netzhexe,4931956604,2024-07-23,52.35991,9.74605,,Hannover
netzhexe,4932370634,2024-07-27,52.44127,10.80905,,WOB Wolfsburg (Kreisfreie Stadt)
netzhexe,4932791894,2024-07-14,52.35247,9.87116,,Hannover
netzhexe,4932992187,2024-07-19,52.41791,10.78107,8.0,WOB Wolfsburg (Kreisfreie Stadt)
netzhexe,4933228975,2024-07-07,52.00745,9.69661,20.0,HI Hildesheim (Landkreis)
netzhexe,4933487845,2024-07-11,51.64974,9.38423,7.0,HOL Holzminden (Landkreis)
netzhexe,4935350701,2024-07-27,52.23434,10.48155,,BS Braunschweig (Kreisfreie Stadt)
netzhexe,5006793608,2024-07-13,52.16702,9.03161,426.0,
netzhexe,5282921199,2024-07-24,52.38267,9.71098,48.0,H Hannover Georgengarten
netzhexe,5889668832,2024-07-27,52.44127,10.80905,,
netzhexe,6424380582,2024-07-14,52.26364,10.56415,5.0,BS Braunschweig (Kreisfreie Stadt)
netzhexe,4921464930,2024-08-05,52.17518,9.32684,10.0,
netzhexe,4923729747,2024-08-08,51.71878,11.23632,20.0,
netzhexe,4924050483,2024-08-07,52.27274,10.57227,14.0,
netzhexe,4931626159,2024-08-02,52.26937,10.54316,,BS Braunschweig (Kreisfreie Stadt)
netzhexe,4932448381,2024-08-09,52.05383,10.19941,10.0,"WF LSG Hainberg, Wohldenberg, Braune Heide, Klein Rhüdener H"
netzhexe,4935382557,2024-08-03,52.36,9.74605,,Hannover
netzhexe,4935439761,2024-08-04,51.92442,10.401,,GS Goslar (Landkreis)
netzhexe,4935464246,2024-08-04,52.12568,10.29643,,SZ Salzgitter (Kreisfreie Stadt)
netzhexe,4956040564,2024-08-28,52.39548,9.70422,,Hannover
netzhexe,5014814078,2024-08-04,52.13075,9.62505,250.0,Osterwald
netzhexe,5014940684,2024-08-17,52.13075,9.62505,250.0,Osterwald
netzhexe,5016810573,2024-08-08,52.12362,10.20709,250.0,TK25 Blatt 3827/3 - Burgdorf (Baddeckenstedt)
netzhexe,5022077471,2024-08-06,52.31195,9.60071,250.0,Gehrden
netzhexe,5022981880,2024-08-13,51.57891,10.60747,250.0,Walkenried Karstgebiet
netzhexe,5028442695,2024-08-04,52.06026,9.64841,250.0,"Thüster Berg,Kansteinhütte"
netzhexe,5062833326,2024-08-06,52.35269,9.7474,14.0,
netzhexe,4952808183,2024-09-27,52.19994,9.93777,26100.0,
netzhexe,5028055411,2024-09-23,51.90824,10.42784,250.0,Goslar Stadtgebiet
netzhexe,5205884441,2024-09-18,52.08227,10.22959,5.0,
netzhexe,4954301537,2024-10-01,51.58782,9.87158,,
netzhexe,5013099449,2024-10-06,52.30326,10.61235,25.0,BS-NO
netzhexe,5017302135,2024-10-04,52.30459,10.61156,250.0,BS-NO
netzhexe,5023073954,2024-10-04,52.30459,10.61156,250.0,BS-NO
netzhexe,5019644429,2024-11-03,51.81932,9.50098,25.0,TK25 Blatt 4123/3 - Solling / Holzminden (West)
netzhexe,4120851309,2023-05-22,51.5584,9.96475,2.0,
netzhexe,4121200284,2023-05-18,51.5584,9.9647,4.0,
netzhexe,4121418531,2023-05-20,52.03794,10.31742,5.0,
netzhexe,4157670167,2023-05-18,51.5584,9.9647,5.0,GÖ Göttingen (Stadt)
netzhexe,4157746547,2023-05-18,51.55836,9.96467,5.0,GÖ Göttingen (Stadt)
netzhexe,4159909815,2023-05-30,51.90431,10.41258,,GS Goslar (Landkreis)
netzhexe,4160559462,2023-06-28,52.15845,10.54088,66.0,WF Wolfenbüttel
netzhexe,4160615622,2023-06-30,51.50275,9.9718,4.0,GÖ LSG Leinetal
netzhexe,4160721565,2023-06-30,51.50275,9.97182,3.0,GÖ LSG Leinetal
netzhexe,5022498722,2023-06-21,51.80424,9.11126,250.0,Nieheim - Kernstadt
netzhexe,4145703883,2023-07-02,52.10706,10.38991,9.0,
netzhexe,4153404948,2023-07-06,51.55865,9.95086,32.0,
netzhexe,4153442430,2023-07-06,51.55705,9.94837,24.0,
netzhexe,4153490529,2023-07-06,52.25742,10.45959,16.0,
netzhexe,4153606058,2023-07-10,52.33609,9.78987,242.0,
netzhexe,4153666049,2023-07-05,52.32693,9.68681,15.0,
netzhexe,4153683666,2023-07-07,51.68922,9.91326,9.0,
netzhexe,4153892084,2023-07-09,51.78123,9.37323,8.0,
netzhexe,4153961160,2023-07-05,51.55943,9.96016,32.0,
netzhexe,4153966035,2023-07-09,51.5067,10.00295,17.0,
netzhexe,4162263692,2023-07-10,52.33683,9.79433,242.0,
netzhexe,4162461954,2023-07-16,51.72184,11.25311,3.0,
netzhexe,4408207062,2023-07-06,51.57484,9.46088,19.0,KS Kassel (Landkreis)
netzhexe,4408539276,2023-07-06,52.15888,10.53989,,LSG Wallanlagen der Stadt Wolfenbüttel
netzhexe,4408689674,2023-07-06,52.22844,11.01865,15.0,HE Helmstedt (Landkreis)
netzhexe,4408821699,2023-07-03,51.975,10.71571,283.0,Halberstadt (ehem. Landkreis)
netzhexe,4409376656,2023-07-13,52.24004,9.61898,,LSG Norddeister
netzhexe,4409391435,2023-07-11,52.03235,10.20758,30.0,"WF LSG Hainberg, Wohldenberg, Braune Heide, Klein Rhüdener H"
netzhexe,4512048192,2023-07-14,51.92738,10.06566,1365.0,
netzhexe,4527957938,2023-07-10,52.3357,9.79431,66.0,
netzhexe,4935142637,2023-07-02,52.13691,9.92191,7.0,HI Hildesheim (Kern)
netzhexe,5022815961,2023-07-07,51.87143,11.37495,250.0,NSG Hakel (Kleiner Hakel) + Feld
netzhexe,5026661778,2023-07-07,51.88652,9.86215,25.0,TK25 Blatt 4125/1 - Brunsen / Stroit / Naensen
netzhexe,5026891254,2023-07-07,51.87574,11.37598,25.0,NSG Hakel (Kleiner Hakel) + Feld
netzhexe,4171838091,2023-08-05,51.73651,9.03531,72.0,
netzhexe,4405129139,2023-08-20,52.32321,10.67398,,
netzhexe,4405451319,2023-08-20,52.25937,10.54831,44.0,
netzhexe,4408725945,2023-08-07,52.29087,9.52352,100.0,WL Barsinghausen Egestorf
netzhexe,4410090986,2023-08-31,52.20204,9.56033,6.0,H Hannover (Region)
netzhexe,4438777959,2023-08-18,52.37055,9.69213,,
netzhexe,4506411029,2023-08-02,51.5139,10.18455,7.0,
netzhexe,4516227884,2023-08-21,52.37996,9.67658,,
netzhexe,4516318939,2023-08-18,51.50237,11.94519,20.0,
netzhexe,4535852838,2023-08-19,52.18543,9.89645,12.0,
netzhexe,5017126885,2023-08-19,52.44352,9.7967,250.0,Garten mit Teich
netzhexe,5018671802,2023-08-27,52.13775,9.66159,250.0,Wald beim Kloster Wülfinghausen
netzhexe,5023827508,2023-08-15,53.22099,10.42791,250.0,"Tiergarten, Lüneburg"
netzhexe,5231617781,2023-08-18,52.10068,9.39893,,
netzhexe,6412199879,2023-08-01,53.22614,10.80908,166.0,LG Bleckede
netzhexe,6412685398,2023-08-22,52.38833,9.7061,4.0,Hannover
netzhexe,4535868893,2023-09-01,52.27089,10.48087,28.0,
netzhexe,5026362364,2023-10-15,53.14852,10.47684,250.0,"Bienenbüttel, Ilmenau-Vierenbachtal, Hohnstorf"
netzhexe,3996511842,2022-07-14,52.26632,9.05722,25.0,SHG Schaumburg (Landkreis)
netzhexe,3905193467,2022-08-02,52.13224,9.34296,9.0,HM Hameln
netzhexe,4855031996,2022-08-30,52.08612,10.08659,3812.0,
netzhexe,4006618572,2022-09-16,52.4436,10.80414,,
netzhexe,5012571632,2021-02-07,51.67367,10.95698,250.0,TK25 Blatt 4331/2 - Harz / Allrode
netzhexe,3307355629,2021-06-15,52.25005,10.49103,3.0,
netzhexe,3307363636,2021-06-14,51.72192,11.25262,5.0,
