id,lat,lon,ph,cec,sand,clay,silt,humus,stickstoff
F52.99_10.302,52.99,10.302,5.45,23.35,68.3,11.85,19.85,53.25,3.62
F51.818_10.225,51.818,10.225,5.1,26.9,17.1,27.4,55.5,103.05,4.8
F51.77_10.557,51.77,10.557,4.7,31.3,27.6,23.2,49.2,115.8,6.03
F51.819_10.225,51.819,10.225,4.95,26.65,16.5,29.7,53.75,106.75,4.45
F52.25_10.675,52.25,10.675,5.85,24.1,37.0,23.4,39.6,46.9,4.49
F51.855_10.574,51.855,10.574,5.05,29.9,20.2,26.5,53.25,88.7,4.76
F51.584_10.328,51.584,10.328,5.3,23.5,32.5,20.6,46.85,61.15,3.47
F52.058_9.445,52.058,9.445,5.3,21.8,18.25,26.0,55.75,55.3,4.2
F53.147_9.902,53.147,9.902,5.85,21.05,48.35,12.55,39.15,51.3,4.17
F52.139_10.645,52.139,10.645,5.35,24.0,27.15,24.7,48.1,61.45,3.83
F52.344_10.716,52.344,10.716,5.0,24.4,52.15,16.25,31.55,61.5,4.24
F53.257_10.274,53.257,10.274,5.15,22.45,66.2,8.3,25.55,75.0,3.67
F52.138_10.649,52.138,10.649,5.2,23.3,23.6,26.65,49.7,57.0,3.9
F53.234_10.38,53.234,10.38,5.75,26.05,60.4,14.1,25.5,61.1,4.59
F53.269_10.192,53.269,10.192,5.45,21.65,63.45,13.0,23.55,59.3,4.45
F53.496_10.236,53.496,10.236,5.05,20.05,68.25,9.15,22.55,69.15,4.76
F53.105_9.925,53.105,9.925,5.75,25.05,72.8,7.05,20.15,54.65,3.74
F51.82_9.56,51.82,9.56,4.65,31.05,17.75,28.85,53.35,96.25,4.89
F52.216_11.83,52.216,11.83,6.55,25.65,68.75,12.55,18.7,57.4,5.93
F52.217_11.83,52.217,11.83,6.4,25.65,67.3,13.4,19.3,64.2,6.06
F52.218_11.83,52.218,11.83,6.4,25.65,67.3,13.4,19.3,64.2,6.06
F52.217_11.831,52.217,11.831,6.4,25.65,67.3,13.4,19.3,64.2,6.06
F52.395_9.173,52.395,9.173,5.15,24.65,37.15,17.95,44.9,59.85,4.0
F52.396_9.173,52.396,9.173,5.15,24.65,37.15,17.95,44.9,59.85,4.0
F53.023_9.12,53.023,9.12,5.1,22.15,63.9,10.55,25.6,58.85,3.84
F53.258_9.563,53.258,9.563,5.15,23.8,65.55,10.0,24.45,69.75,3.56
F51.712_9.696,51.712,9.696,4.6,26.45,18.75,28.3,52.95,103.7,4.85
F52.461_10.948,52.461,10.948,6.1,28.35,64.6,11.25,24.15,84.8,6.83
F53.237_9.824,53.237,9.824,5.65,27.3,66.95,10.8,22.2,51.05,3.9
F51.906_9.83,51.906,9.83,4.85,26.2,17.4,23.35,59.25,69.2,4.27
F51.558_10.093,51.558,10.093,5.75,23.35,17.5,15.0,67.5,48.0,3.6
F52.133_9.347,52.133,9.347,5.4,22.75,18.8,23.9,57.25,53.65,4.96
F52.13_9.374,52.13,9.374,5.3,21.35,17.85,31.65,50.5,61.1,4.36
F53.137_9.904,53.137,9.904,5.75,21.75,73.05,8.05,18.9,62.9,3.65
F52.503_11.441,52.503,11.441,4.7,24.0,71.35,11.05,17.6,55.55,3.66
F53.16_11.347,53.16,11.347,5.4,24.8,78.4,7.8,13.85,59.4,4.6
F52.494_10.737,52.494,10.737,4.9,24.0,61.35,11.65,27.0,50.95,4.47
F52.129_9.36,52.129,9.36,5.4,23.6,15.8,28.9,55.3,62.45,4.42
F52.902_9.55,52.902,9.55,5.3,23.9,63.0,11.75,25.25,68.85,4.27
F53.075_11.018,53.075,11.018,5.05,21.85,59.95,10.85,29.2,58.5,3.71
F53.199_10.266,53.199,10.266,5.05,21.7,67.75,9.95,22.3,61.55,3.39
F53.181_9.87,53.181,9.87,5.1,22.3,55.4,14.25,30.4,74.2,4.05
F53.087_11.246,53.087,11.246,4.95,24.4,75.25,7.9,16.9,73.25,4.26
F51.809_10.267,51.809,10.267,4.4,30.4,23.85,24.65,51.55,133.7,5.85
F53.156_9.819,53.156,9.819,5.55,24.85,69.7,11.45,18.85,63.45,3.8
F52.117_9.593,52.117,9.593,5.3,25.8,17.05,26.45,56.45,62.05,4.25
F51.771_9.689,51.771,9.689,5.8,23.5,22.4,25.7,51.9,50.85,4.25
F53.273_10.273,53.273,10.273,4.95,22.5,54.55,14.65,30.8,55.25,3.91
F53.163_9.982,53.163,9.982,5.4,22.5,48.0,14.55,37.4,76.35,4.42
F53.27_9.85,53.27,9.85,5.05,22.65,51.0,14.3,34.7,62.15,3.61
F52.175_9.445,52.175,9.445,5.25,21.9,18.65,25.7,55.65,57.25,4.33
F53.156_9.826,53.156,9.826,5.7,24.7,71.45,10.45,18.15,66.15,4.25
F53.181_9.869,53.181,9.869,5.1,23.15,66.8,10.15,23.05,77.4,3.92
F53.15_9.823,53.15,9.823,5.85,24.1,75.75,7.8,16.45,72.1,4.39
F52.221_10.587,52.221,10.587,5.4,27.45,34.75,21.2,44.1,61.95,5.56
F53.135_9.777,53.135,9.777,5.3,22.5,49.5,13.25,37.25,74.85,3.25
F51.98_10.432,51.98,10.432,5.6,22.9,18.85,37.0,44.05,61.6,4.49
F52.126_9.412,52.126,9.412,5.35,22.85,18.65,27.0,54.35,62.05,3.95
F52.164_9.386,52.164,9.386,4.95,26.05,13.9,22.05,64.1,75.0,4.71
F51.619_10.265,51.619,10.265,5.25,24.05,34.95,20.7,44.35,55.95,3.51
F53.21_10.42,53.21,10.42,5.35,21.85,60.5,12.1,27.45,54.9,4.25
F53.354_9.923,53.354,9.923,5.3,21.2,66.9,10.1,23.0,73.25,4.77
F53.353_10.434,53.353,10.434,5.7,24.95,51.75,18.45,29.8,67.7,5.37
F53.407_9.541,53.407,9.541,5.8,22.3,67.95,10.15,21.9,68.25,4.28
F53.21_10.348,53.21,10.348,5.5,25.05,60.25,13.25,26.45,76.9,5.09
F53.235_9.822,53.235,9.822,5.5,28.15,67.9,10.7,21.45,65.8,4.13
F53.122_9.929,53.122,9.929,5.45,22.4,73.5,8.0,18.5,62.35,4.66
F53.002_10.8,53.002,10.8,5.15,22.55,67.0,10.45,22.55,56.75,4.17
F52.676_10.116,52.676,10.116,5.2,19.75,67.65,9.5,22.85,53.0,3.37
F51.684_9.448,51.684,9.448,4.95,22.05,18.6,27.6,53.75,73.5,3.71
F53.244_10.203,53.244,10.203,5.35,23.05,62.05,10.6,27.35,66.2,4.41
F52.981_9.272,52.981,9.272,5.6,23.45,75.65,6.9,17.5,71.25,4.77
F53.137_10.108,53.137,10.108,5.75,25.25,71.6,10.5,17.9,52.3,3.65
F52.248_9.153,52.248,9.153,4.9,22.9,14.7,24.95,60.35,74.05,4.25
F51.568_9.954,51.568,9.954,5.35,23.0,32.7,28.15,39.15,56.3,4.54
F51.529_9.002,51.529,9.002,4.95,23.85,15.1,25.7,59.15,56.65,3.97
F51.875_10.211,51.875,10.211,4.7,27.15,19.8,29.0,51.2,89.7,5.04
F53.151_9.075,53.151,9.075,5.45,22.45,68.7,10.45,20.9,75.1,5.57
F53.221_9.243,53.221,9.243,5.45,23.3,76.95,7.55,15.55,64.05,4.29
F51.717_11.082,51.717,11.082,5.45,24.15,20.15,27.6,52.2,51.85,3.92
F51.718_11.081,51.718,11.081,5.45,24.15,20.15,27.6,52.2,51.85,3.92
F53.175_9.97,53.175,9.97,5.75,23.3,48.2,13.65,38.2,54.2,4.01
F53.165_9.966,53.165,9.966,5.55,21.5,47.8,15.1,37.15,70.3,3.63
F52.887_10.094,52.887,10.094,4.85,20.6,54.35,16.45,29.2,53.5,4.75
F52.496_9.702,52.496,9.702,5.3,21.35,57.45,19.1,23.5,51.9,3.88
F53.407_10.235,53.407,10.235,5.85,28.2,57.15,14.8,28.05,89.85,4.96
F53.161_9.967,53.161,9.967,5.75,20.45,62.2,11.85,25.95,62.0,3.71
F53.036_9.873,53.036,9.873,5.05,22.05,71.55,8.6,19.85,75.1,3.41
F53.168_9.96,53.168,9.96,5.5,22.1,41.25,16.2,42.5,65.6,3.69
F53.346_10.065,53.346,10.065,5.2,23.1,70.35,8.3,21.3,63.75,3.95
F53.145_9.822,53.145,9.822,5.75,22.15,49.95,12.45,37.6,56.9,4.02
F52.423_10.939,52.423,10.939,4.9,26.8,58.5,15.4,26.15,68.0,5.58
F52.462_9.864,52.462,9.864,5.25,22.85,48.1,26.65,25.25,56.9,3.75
F52.707_9.645,52.707,9.645,5.15,22.9,57.25,14.6,28.2,57.65,3.7
F53.104_9.845,53.104,9.845,5.2,24.75,65.8,8.5,25.7,72.35,3.41
F51.685_11.073,51.685,11.073,5.15,25.7,19.3,28.35,52.35,80.65,4.47
F52.141_9.359,52.141,9.359,5.25,21.45,15.95,26.95,57.1,67.15,4.34
F52.465_9.931,52.465,9.931,5.05,22.1,50.05,20.3,29.65,50.6,3.81
F52.463_9.864,52.463,9.864,5.25,22.85,48.1,26.65,25.25,56.9,3.75
F52.598_10.052,52.598,10.052,5.4,21.35,72.45,11.1,16.4,55.45,3.6
F52.537_9.703,52.537,9.703,5.45,23.7,48.75,21.95,29.3,62.75,3.82
F53.125_9.764,53.125,9.764,5.2,22.25,71.45,9.05,19.55,71.2,3.39
F51.94_10.206,51.94,10.206,5.45,26.45,17.5,30.55,51.95,61.25,4.55
F53.285_10.551,53.285,10.551,5.15,22.85,60.85,15.3,23.8,70.1,3.95
F52.985_11.888,52.985,11.888,5.15,23.15,80.85,8.0,11.1,66.55,6.02
F53.311_11.541,53.311,11.541,5.85,24.35,80.2,6.3,13.5,54.4,5.9
F53.082_9.187,53.082,9.187,5.4,21.25,69.1,9.5,21.45,61.25,4.25
F53.313_11.538,53.313,11.538,5.7,24.45,79.8,6.65,13.55,59.7,5.91
F53.311_11.537,53.311,11.537,5.9,22.85,80.25,6.7,13.05,43.55,5.48
F53.458_9.839,53.458,9.839,5.25,23.85,61.95,9.2,28.8,52.75,3.56
F53.308_11.54,53.308,11.54,5.75,23.45,80.6,6.2,13.15,47.9,5.82
F51.505_11.918,51.505,11.918,5.4,26.7,28.8,22.0,49.2,58.9,5.42
F53.222_9.955,53.222,9.955,5.0,23.25,49.5,12.75,37.7,72.75,4.15
F52.427_10.302,52.427,10.302,5.8,24.1,45.95,18.9,35.15,38.8,3.81
F52.679_10.451,52.679,10.451,5.0,21.75,64.5,11.0,24.55,59.45,3.56
F53.234_10.812,53.234,10.812,5.1,21.2,58.65,12.85,28.45,58.5,3.44
F53.311_10.466,53.311,10.466,5.55,24.45,62.3,16.65,21.05,68.25,4.78
F52.533_10.462,52.533,10.462,5.25,21.9,62.2,15.2,22.55,52.45,4.06
F53.052_9.914,53.052,9.914,5.8,24.05,68.75,10.0,21.25,62.2,4.27
F52.579_9.331,52.579,9.331,5.25,21.85,54.85,14.8,30.4,55.0,3.79
F51.705_11.254,51.705,11.254,5.4,28.25,15.3,28.05,56.65,52.35,5.25
F51.767_10.342,51.767,10.342,4.45,31.4,23.75,22.6,53.7,144.7,6.1
F53.42_11.353,53.42,11.353,5.45,23.45,76.65,6.9,16.5,65.6,4.3
F51.837_10.399,51.837,10.399,4.55,33.0,23.3,26.3,50.45,124.25,5.78
F52.931_9.472,52.931,9.472,5.25,19.85,70.7,8.05,21.2,67.95,5.16
F53.404_11.408,53.404,11.408,5.45,24.15,78.7,8.0,13.25,71.2,4.45
F52.498_9.347,52.498,9.347,5.25,20.55,57.65,15.2,27.25,60.7,3.91
F52.368_11.278,52.368,11.278,4.75,26.25,60.35,15.15,24.5,58.1,5.08
F52.991_11.338,52.991,11.338,6.1,24.15,77.8,8.45,13.8,45.25,5.46
F51.715_11.217,51.715,11.217,5.5,27.7,15.75,25.6,58.65,69.4,5.43
F52.102_9.449,52.102,9.449,5.05,21.7,13.1,26.6,60.3,61.35,4.24
F52.332_9.871,52.332,9.871,5.4,20.9,40.15,23.35,36.5,39.8,3.4
F53.2_10.613,53.2,10.613,5.25,22.45,59.6,13.55,26.85,75.65,5.42
F53.066_9.222,53.066,9.222,5.45,21.85,67.8,11.9,20.25,58.15,3.77
F53.311_11.535,53.311,11.535,5.75,24.5,80.65,6.6,12.75,43.55,4.99
F53.173_10.374,53.173,10.374,6.0,23.45,58.05,13.8,28.15,46.7,4.22
F53.154_10.42,53.154,10.42,4.95,23.05,55.55,12.65,31.75,63.8,3.73
F53.147_10.451,53.147,10.451,5.35,21.75,61.2,14.45,24.35,61.95,4.17
F53.166_10.44,53.166,10.44,5.3,21.85,64.45,12.4,23.15,76.7,5.5
F53.194_10.411,53.194,10.411,5.7,22.25,61.3,11.7,27.0,64.3,5.43
F53.032_10.936,53.032,10.936,5.05,22.5,52.45,14.1,33.45,54.7,3.67
F53.032_10.935,53.032,10.935,5.05,21.7,55.2,13.8,30.9,54.8,3.57
F53.031_10.936,53.031,10.936,5.05,22.5,52.45,14.1,33.45,54.7,3.67
F53.204_9.15,53.204,9.15,5.2,24.6,68.2,8.3,23.55,73.65,3.79
F53.219_10.271,53.219,10.271,4.85,23.5,54.0,17.05,29.0,75.35,3.81
F53.167_9.907,53.167,9.907,4.95,20.45,44.15,17.4,38.45,84.4,3.88
F51.517_10.151,51.517,10.151,5.3,21.8,45.2,20.3,34.45,57.0,3.75
F51.778_10.535,51.778,10.535,4.95,32.9,25.85,21.5,52.65,117.25,6.22
F53.223_10.411,53.223,10.411,5.5,23.6,63.85,12.0,24.2,62.5,5.52
F51.833_10.306,51.833,10.306,4.4,30.25,24.0,26.7,49.25,126.8,6.03
F51.84_10.339,51.84,10.339,4.45,31.0,24.25,25.6,50.05,131.25,6.07
F52.322_10.424,52.322,10.424,5.65,24.9,52.35,19.2,28.45,47.4,3.97
F53.073_10.2,53.073,10.2,4.95,21.35,66.0,13.5,20.5,73.75,4.8
F53.107_9.825,53.107,9.825,4.95,22.4,66.0,13.45,20.55,76.0,3.38
F53.222_10.821,53.222,10.821,4.9,23.3,57.95,12.35,29.65,60.8,3.51
F51.952_9.2,51.952,9.2,5.05,24.15,12.9,23.8,63.3,72.7,3.95
F52.098_9.899,52.098,9.899,5.3,21.5,23.8,29.1,47.1,54.7,4.22
F53.132_10.119,53.132,10.119,5.45,23.85,71.1,9.15,19.7,51.05,3.62
F51.53_9.002,51.53,9.002,4.95,23.85,15.1,25.7,59.15,56.65,3.97
F52.892_10.087,52.892,10.087,4.85,22.15,71.1,11.2,17.7,60.55,3.81
F51.879_10.574,51.879,10.574,5.85,22.1,25.95,31.25,42.8,51.4,4.46
F52.065_10.003,52.065,10.003,5.25,22.9,19.5,31.15,49.35,64.65,4.99
F51.502_10.169,51.502,10.169,6.55,24.65,36.7,23.9,39.4,39.75,4.1
F51.518_10.151,51.518,10.151,5.3,21.8,45.2,20.3,34.45,57.0,3.75
F52.282_10.474,52.282,10.474,5.15,26.4,42.4,22.1,35.5,68.85,3.92
F52.172_9.408,52.172,9.408,4.95,21.2,16.8,29.15,54.1,63.9,3.95
F52.124_9.374,52.124,9.374,5.3,21.5,17.55,29.4,53.0,76.55,4.2
F52.303_9.281,52.303,9.281,5.05,22.75,19.4,32.35,48.3,76.45,4.45
F52.318_9.301,52.318,9.301,6.6,22.3,26.3,29.65,44.05,37.1,3.71
F52.129_9.359,52.129,9.359,5.4,23.6,15.8,28.9,55.3,62.45,4.42
F51.725_10.617,51.725,10.617,4.8,29.75,22.8,27.8,49.4,111.1,5.49
F52.528_9.366,52.528,9.366,5.35,21.3,61.65,13.25,25.1,58.95,3.12
F51.65_9.596,51.65,9.596,5.15,22.45,19.45,28.7,51.85,68.3,4.02
F51.908_9.791,51.908,9.791,5.25,24.0,15.45,30.8,53.75,68.95,4.73
F53.228_10.498,53.228,10.498,5.35,21.55,59.35,15.0,25.65,62.0,3.77
F52.616_10.122,52.616,10.122,5.15,21.75,71.9,10.1,18.0,68.0,3.75
F52.58_9.845,52.58,9.845,6.25,22.9,74.35,9.25,16.45,48.7,3.81
F52.128_9.372,52.128,9.372,5.3,22.7,18.95,31.45,49.6,81.1,4.5
F52.934_9.309,52.934,9.309,5.35,20.4,64.2,9.4,26.45,54.65,3.35
F52.13_9.373,52.13,9.373,5.3,21.35,17.85,31.65,50.5,61.1,4.36
F53.221_10.415,53.221,10.415,5.85,23.25,63.15,11.9,24.95,65.1,5.45
F52.458_10.819,52.458,10.819,6.05,24.75,69.1,10.7,20.2,36.0,4.42
F51.592_9.447,51.592,9.447,5.3,24.1,18.65,25.2,56.15,66.6,3.94
F52.179_9.375,52.179,9.375,4.85,25.15,15.55,26.4,58.05,75.75,4.63
F53.083_10.654,53.083,10.654,6.0,21.4,67.7,9.65,22.65,43.0,4.11
F53.156_9.825,53.156,9.825,5.35,25.2,69.7,11.75,18.55,89.8,3.96
F53.155_9.96,53.155,9.96,5.0,21.15,41.15,15.95,42.85,81.7,3.73
F53.156_9.82,53.156,9.82,5.55,24.85,69.7,11.45,18.85,63.45,3.8
F53.126_9.899,53.126,9.899,5.1,22.95,76.1,7.8,16.1,70.45,4.35
F53.129_9.824,53.129,9.824,5.8,23.3,66.9,10.45,22.6,50.25,3.46
F53.206_9.137,53.206,9.137,5.4,24.45,72.5,7.9,19.55,68.5,4.0
F53.125_9.084,53.125,9.084,5.15,22.95,73.9,7.15,19.0,68.2,4.32
F52.933_9.302,52.933,9.302,5.4,20.05,61.15,9.55,29.3,63.0,3.63
F53.431_11.343,53.431,11.343,5.25,23.2,77.05,7.55,15.45,97.05,4.01
F53.114_9.882,53.114,9.882,5.5,24.85,68.65,9.5,21.85,69.25,4.57
F52.264_11.124,52.264,11.124,4.85,25.9,37.85,17.85,44.3,60.0,5.67
F52.46_9.192,52.46,9.192,6.3,21.3,37.35,21.85,40.8,54.7,3.62
F52.59_10.079,52.59,10.079,5.75,20.65,69.4,12.4,18.2,47.6,3.6
F53.151_10.464,53.151,10.464,5.65,22.05,62.45,13.25,24.25,55.2,5.41
F53.221_10.428,53.221,10.428,5.25,22.3,62.75,11.75,25.55,66.35,4.18
F53.116_9.833,53.116,9.833,5.0,23.65,66.75,10.25,22.95,63.95,3.19
F53.458_11.244,53.458,11.244,5.95,21.9,76.0,8.0,15.95,52.35,3.79
F53.157_9.944,53.157,9.944,4.9,22.15,62.5,12.4,25.1,100.45,3.65
F52.291_10.345,52.291,10.345,5.1,25.7,42.65,18.3,39.05,66.15,4.38
F53.024_11.833,53.024,11.833,5.2,25.75,78.25,8.8,13.0,68.1,5.45
F52.03_10.204,52.03,10.204,5.15,21.9,19.2,31.15,49.65,52.75,4.13
F52.08_10.086,52.08,10.086,5.6,23.65,16.95,32.8,50.2,49.35,4.12
F52.273_10.593,52.273,10.593,5.0,25.55,36.55,24.65,38.8,60.55,4.78
F52.189_10.749,52.189,10.749,5.35,21.65,24.25,32.0,43.75,51.95,3.75
F52.296_10.628,52.296,10.628,5.3,27.15,43.85,20.45,35.65,69.05,5.38
F52.295_10.629,52.295,10.629,5.3,27.15,43.85,20.45,35.65,69.05,5.38
F52.761_9.689,52.761,9.689,6.25,22.4,55.8,21.6,22.65,49.0,3.63
F52.76_9.672,52.76,9.672,4.9,23.8,64.4,17.8,17.85,57.3,3.73
F52.13_9.846,52.13,9.846,5.1,21.6,15.05,31.75,53.2,60.55,3.94
F53.301_11.159,53.301,11.159,6.2,26.95,70.05,11.7,18.25,69.65,5.2
F52.072_9.968,52.072,9.968,5.05,24.35,18.85,30.7,50.4,82.95,4.68
F52.305_10.612,52.305,10.612,6.3,27.35,43.4,19.55,37.05,51.35,5.67
F52.172_10.824,52.172,10.824,5.0,23.75,24.0,29.8,46.2,53.2,4.34
F52.844_9.465,52.844,9.465,5.8,20.3,69.65,7.65,22.7,45.9,3.29
F52.753_9.671,52.753,9.671,5.0,24.1,60.7,16.9,22.4,55.3,3.83
F52.764_9.682,52.764,9.682,6.25,21.8,57.8,20.1,22.1,46.75,3.42
F52.308_10.555,52.308,10.555,5.05,26.5,42.3,25.15,32.6,57.1,4.51
F53.27_9.757,53.27,9.757,5.2,23.4,68.85,10.4,20.75,84.45,3.81
F52.978_9.842,52.978,9.842,5.1,19.85,73.9,7.4,18.75,58.7,4.42
F52.287_9.437,52.287,9.437,4.65,23.25,15.85,26.95,57.2,82.9,4.21
F53.121_10.82,53.121,10.82,5.15,20.1,58.25,16.55,25.15,64.6,3.81
F51.976_9.681,51.976,9.681,5.3,23.45,17.2,25.15,57.65,62.7,4.21
F53.147_9.91,53.147,9.91,5.65,20.6,50.65,13.15,36.2,60.3,3.62
F53.107_9.919,53.107,9.919,5.2,22.75,51.2,13.25,35.55,66.7,3.67
F53.065_10.812,53.065,10.812,5.65,22.85,63.35,10.7,25.95,51.05,4.5
F53.058_9.885,53.058,9.885,5.4,23.5,73.35,8.75,17.9,58.9,3.87
F53.107_9.92,53.107,9.92,5.15,22.75,72.15,9.05,18.85,70.55,3.71
F52.123_10.145,52.123,10.145,5.15,24.1,19.65,28.95,51.4,61.9,3.73
F52.897_10.092,52.897,10.092,5.4,22.0,60.65,15.1,24.2,49.45,3.96
F52.124_10.136,52.124,10.136,5.1,23.5,17.7,29.5,52.8,63.8,4.17
F52.424_10.94,52.424,10.94,4.85,26.85,58.2,16.25,25.5,72.5,5.49
F53.266_10.689,53.266,10.689,5.2,21.1,58.4,13.4,28.2,56.35,3.94
F53.222_10.703,53.222,10.703,5.8,22.55,60.45,15.2,24.3,69.65,6.12
F52.838_10.341,52.838,10.341,5.35,20.8,47.5,19.65,32.9,70.15,3.77
F52.429_9.929,52.429,9.929,5.15,22.55,45.9,26.55,27.5,56.15,3.79
F51.924_9.79,51.924,9.79,5.8,23.3,20.55,21.8,57.65,50.7,4.16
F52.324_10.707,52.324,10.707,5.1,24.75,51.9,15.95,32.15,55.2,4.5
F53.167_10.006,53.167,10.006,5.2,21.65,48.15,13.2,38.65,67.4,4.05
F52.542_9.83,52.542,9.83,5.35,21.5,58.75,13.7,27.55,59.4,4.0
F52.914_9.673,52.914,9.673,5.2,19.85,45.45,14.1,40.45,55.65,4.22
F53.145_9.91,53.145,9.91,5.65,21.35,51.1,10.6,38.35,49.95,3.54
F53.212_10.337,53.212,10.337,5.5,25.0,59.05,13.35,27.55,62.25,4.32
F53.212_10.334,53.212,10.334,5.35,24.75,60.0,14.1,25.95,68.35,5.04
F52.282_10.473,52.282,10.473,5.2,26.25,46.1,19.75,34.15,63.35,3.87
F52.271_10.452,52.271,10.452,6.5,26.7,44.45,20.6,35.0,44.05,5.41
F53.257_10.434,53.257,10.434,5.95,24.55,71.7,10.15,18.15,56.8,4.72
F52.967_10.246,52.967,10.246,4.95,21.05,69.1,12.3,18.6,68.25,3.31
F52.272_10.591,52.272,10.591,5.1,26.55,37.15,27.05,35.8,56.55,4.84
F53.257_10.435,53.257,10.435,5.95,24.55,71.7,10.15,18.15,56.8,4.72
F52.358_10.584,52.358,10.584,6.3,25.5,46.4,17.15,36.45,43.05,4.2
F52.276_10.578,52.276,10.578,5.65,26.55,37.2,27.3,35.45,67.7,4.88
F52.223_10.59,52.223,10.59,5.4,27.55,34.05,21.9,44.05,58.25,5.5
F52.291_10.543,52.291,10.543,5.35,26.25,45.15,23.3,31.55,69.45,5.59
F52.394_10.593,52.394,10.593,5.2,24.65,58.2,15.85,25.95,52.6,4.84
F52.546_10.24,52.546,10.24,5.3,20.45,72.0,10.95,17.05,45.5,3.46
F53.222_10.803,53.222,10.803,5.1,20.45,58.7,13.9,27.4,66.8,3.54
F52.282_10.47,52.282,10.47,5.2,26.25,46.1,19.75,34.15,63.35,3.87
F52.267_10.689,52.267,10.689,6.0,24.7,38.75,23.8,37.45,43.0,5.21
F52.348_10.827,52.348,10.827,5.9,23.95,47.25,17.8,34.95,43.85,4.09
F51.607_10.531,51.607,10.531,4.75,27.5,23.7,31.25,45.05,91.9,4.38
F53.227_10.075,53.227,10.075,5.05,21.3,44.45,18.6,36.95,64.0,4.22
F52.682_10.303,52.682,10.303,5.35,19.3,61.65,10.35,28.05,50.8,3.74
F52.35_10.828,52.35,10.828,5.15,25.05,45.2,17.05,37.7,54.7,4.25
F52.174_9.92,52.174,9.92,5.35,24.15,24.7,26.15,49.1,55.7,3.65
F52.133_9.839,52.133,9.839,5.2,21.7,14.35,34.1,51.6,58.2,3.9
F52.251_9.475,52.251,9.475,5.05,23.8,17.85,31.95,50.25,63.05,4.26
F53.168_10.331,53.168,10.331,5.05,21.95,57.75,13.8,28.45,52.3,3.65
F52.079_9.922,52.079,9.922,5.15,22.0,18.9,30.6,50.5,58.1,3.96
F53.106_9.913,53.106,9.913,4.95,22.6,70.05,8.65,21.3,83.05,3.21
F52.049_10.168,52.049,10.168,5.2,21.65,19.55,31.15,49.3,49.55,4.11
F53.166_9.971,53.166,9.971,5.35,21.35,44.25,16.1,39.6,72.4,3.78
F53.057_9.887,53.057,9.887,5.2,23.05,70.6,8.95,20.5,65.3,3.62
F52.839_10.038,52.839,10.038,5.7,20.05,70.25,9.7,20.05,41.0,4.0
F52.711_9.235,52.711,9.235,5.85,22.25,58.3,11.75,29.95,49.1,3.41
F51.763_11.274,51.763,11.274,6.9,26.75,11.9,26.6,61.55,38.7,4.76
F53.321_10.292,53.321,10.292,5.75,27.8,56.15,15.75,28.1,71.45,4.81
F52.255_9.567,52.255,9.567,5.15,19.8,21.05,27.65,51.3,56.85,4.17
F51.777_10.631,51.777,10.631,4.5,32.6,24.85,23.0,52.15,120.45,5.92
F52.309_10.611,52.309,10.611,5.7,27.85,43.55,20.55,35.85,53.35,5.39
F51.636_9.475,51.636,9.475,5.35,22.65,21.85,26.8,51.35,65.8,4.17
F52.27_11.051,52.27,11.051,4.9,25.85,39.7,18.2,42.1,63.5,5.0
F51.674_10.957,51.674,10.957,5.95,29.95,24.65,25.8,49.55,62.45,4.57
F53.328_11.483,53.328,11.483,5.45,23.8,71.5,7.05,21.45,79.3,5.68
F52.715_10.473,52.715,10.473,5.05,23.8,56.95,10.55,32.5,69.6,3.43
F52.304_10.328,52.304,10.328,6.45,24.05,48.75,19.95,31.35,39.7,3.97
F51.607_11.289,51.607,11.289,5.5,27.15,14.4,25.25,60.35,50.3,5.22
F51.727_11.214,51.727,11.214,6.9,25.55,12.0,29.15,58.85,48.9,5.18
F53.168_9.946,53.168,9.946,5.0,22.85,38.55,17.3,44.15,71.8,3.54
F52.495_9.381,52.495,9.381,5.35,22.7,51.95,17.85,30.2,61.45,4.51
F51.513_9.641,51.513,9.641,4.75,23.7,18.4,24.55,57.0,83.7,4.2
F53.173_9.874,53.173,9.874,5.1,20.65,51.85,12.3,35.85,80.85,3.77
F53.13_10.08,53.13,10.08,5.1,24.25,49.4,15.2,35.4,78.4,3.21
F51.546_9.678,51.546,9.678,4.75,23.25,21.65,25.4,52.95,76.35,4.21
F51.988_10.473,51.988,10.473,5.35,23.85,24.3,28.55,47.15,64.25,4.22
F51.741_10.37,51.741,10.37,4.75,28.75,22.4,26.35,51.3,115.6,5.04
F52.309_10.477,52.309,10.477,6.05,25.35,47.95,20.0,32.05,51.3,4.6
F52.592_11.297,52.592,11.297,4.9,25.35,61.4,12.4,26.25,55.7,4.6
F53.214_11.026,53.214,11.026,5.5,22.4,71.95,12.45,15.6,75.05,4.29
F52.384_10.715,52.384,10.715,5.0,25.6,51.6,14.0,34.45,67.05,4.45
F53.289_10.697,53.289,10.697,5.45,20.6,61.65,16.85,21.5,73.55,3.7
F52.283_10.474,52.283,10.474,5.15,26.4,42.4,22.1,35.5,68.85,3.92
F52.27_10.724,52.27,10.724,6.55,27.4,40.2,22.65,37.15,45.9,5.34
F52.864_9.69,52.864,9.69,5.35,23.75,54.25,12.7,33.0,66.65,4.33
F51.751_9.824,51.751,9.824,4.8,23.95,18.75,27.6,53.65,66.5,4.01
F51.666_11.172,51.666,11.172,5.3,26.9,19.75,23.5,56.8,58.55,4.96
