id,lat,lon,ph,cec,sand,clay,silt,humus,stickstoff
W1067,52.05901,11.06084,6.73,24.33,19.7,25.6,54.73,30.33,3.62
W1068,52.05901,11.0904,6.93,22.77,18.6,24.77,56.63,36.83,3.53
W1069,52.05901,11.11997,6.93,23.33,16.67,23.4,59.97,29.17,3.54
W1070,52.05901,11.14953,6.87,21.63,19.07,27.37,53.63,31.23,3.6
W1072,52.07703,10.23304,7.07,21.07,20.57,28.07,51.37,31.63,3.3
W1075,52.07703,10.43999,6.73,23.13,28.17,29.07,42.77,35.47,3.32
W1076,52.07703,10.46955,6.83,22.87,23.13,29.07,47.8,39.57,3.22
W1077,52.07703,10.58781,6.67,21.2,33.7,28.43,37.87,36.23,3.91
W1078,52.07703,10.64694,6.83,22.17,31.2,27.03,41.73,39.8,4.62
W1079,52.07703,10.6765,6.7,23.03,36.23,27.73,35.93,35.87,4.62
W1080,52.07703,10.70607,6.77,23.37,36.03,27.4,36.57,35.63,4.35
W1081,52.07703,10.73563,6.63,24.47,42.0,28.87,29.17,38.9,4.33
W1082,52.07703,10.76519,6.8,23.83,38.17,26.9,34.9,37.73,4.56
W1084,52.07703,10.85389,6.83,21.97,38.2,23.07,38.77,37.63,3.7
W1085,52.07703,10.88345,6.9,25.0,32.23,18.7,49.07,30.27,3.58
W1086,52.07703,10.91302,6.9,23.5,41.77,21.6,36.63,32.93,3.66
W1087,52.07703,10.94258,6.7,21.83,45.87,21.77,32.37,35.13,3.26
W1088,52.07703,10.97214,6.87,22.57,30.9,24.87,44.2,35.97,3.5
W1089,52.07703,11.00171,6.83,22.7,28.93,25.2,45.87,32.53,3.72
W1090,52.07703,11.03127,6.77,23.17,29.27,23.73,47.03,37.4,3.42
W1091,52.07703,11.06084,6.87,22.47,22.87,23.87,53.3,36.2,3.52
W1092,52.07703,11.0904,6.83,23.73,22.2,26.63,51.17,41.03,4.09
W1093,52.07703,11.14953,6.93,23.77,24.37,26.57,49.07,38.5,4.49
W1094,52.09505,10.11478,6.93,21.93,17.2,26.8,56.03,29.87,3.13
W1095,52.09505,10.14435,7.03,21.93,14.3,22.53,63.17,34.47,3.09
W1096,52.09505,10.17391,6.83,19.73,19.8,32.4,47.8,33.53,3.0
W1097,52.09505,10.20347,5.8,19.83,21.93,30.43,47.7,30.6,3.21
W1098,52.09505,10.23304,7.0,20.57,20.47,31.93,47.63,26.4,3.04
W1099,52.09505,10.2626,6.2,20.13,22.67,31.63,45.67,32.9,2.89
W1100,52.09505,10.29217,6.93,20.53,23.1,33.77,43.13,31.8,3.43
W1101,52.09505,10.32173,6.73,22.03,22.33,31.5,46.17,33.27,3.72
W1102,52.09505,10.38086,6.53,20.93,20.9,27.07,52.0,29.8,2.95
W1103,52.09505,10.41042,6.8,24.93,25.27,30.63,44.13,32.37,3.17
W1104,52.09505,10.43999,6.73,24.23,26.5,29.4,44.1,30.47,3.59
W1105,52.09505,10.46955,6.8,23.0,30.03,28.67,41.33,29.87,3.48
W1106,52.09505,10.49912,5.4,22.7,23.03,28.6,48.4,50.97,3.52
W1107,52.09505,10.52868,5.3,22.93,26.33,31.7,41.97,40.57,3.27
W1108,52.09505,10.55825,6.8,23.8,31.23,32.1,36.7,35.97,4.42
W1109,52.09505,10.58781,6.73,23.37,31.6,30.83,37.57,44.33,4.28
W1110,52.09505,10.61737,6.9,23.2,34.17,30.7,35.13,33.97,4.18
W1111,52.09505,10.64694,6.83,22.07,33.33,28.03,38.6,35.53,4.46
W1112,52.09505,10.6765,6.73,21.63,30.23,29.5,40.27,36.37,4.24
W1113,52.09505,10.70607,6.8,22.33,36.2,25.57,38.23,37.97,4.35
W1114,52.09505,10.73563,6.6,21.67,39.6,24.7,35.67,31.53,3.37
W1115,52.09505,10.76519,6.93,22.37,39.73,23.6,36.67,37.7,4.45
W1116,52.09505,10.82432,6.93,24.53,31.87,26.83,41.3,28.53,3.38
W1117,52.09505,10.85389,6.93,22.7,30.77,21.8,47.43,31.0,3.93
W1118,52.09505,10.91302,6.5,22.57,43.27,21.4,35.3,44.0,4.04
W1119,52.09505,10.97214,6.9,22.73,32.33,20.93,46.77,30.93,3.5
W1120,52.09505,11.00171,6.8,23.13,36.67,19.53,43.8,28.7,3.52
W1121,52.09505,11.03127,6.23,23.8,38.13,19.27,42.57,36.8,3.73
W1122,52.09505,11.06084,6.87,22.57,29.93,27.77,42.3,32.0,3.6
W1123,52.09505,11.0904,6.87,24.77,30.63,26.63,42.77,30.47,3.88
W1124,52.09505,11.11997,6.87,24.17,26.13,26.33,47.5,37.77,4.04
W1125,52.09505,11.14953,6.83,25.3,29.43,21.73,48.87,34.5,4.28
W1126,52.11306,10.17391,6.63,21.07,15.3,26.0,58.7,30.57,3.03
W1128,52.11306,10.41042,6.77,22.33,22.17,29.1,48.73,34.87,3.24
W1129,52.11306,10.43999,6.77,23.17,22.03,31.17,46.8,32.43,2.99
W1130,52.11306,10.55825,6.8,23.27,30.77,29.03,40.2,40.53,4.28
W1132,52.11306,10.61737,6.87,23.07,32.57,28.97,38.47,43.77,4.37
W1134,52.11306,10.70607,6.87,21.4,28.0,27.27,44.73,29.9,3.15
W1135,52.11306,10.73563,6.93,22.53,33.13,24.4,42.47,29.13,3.24
W1136,52.11306,10.76519,6.93,21.97,40.37,25.5,34.13,31.27,4.13
W1137,52.11306,10.79476,6.83,22.6,38.2,27.7,34.13,32.07,3.7
W1138,52.11306,10.82432,6.87,21.97,38.37,25.6,36.0,28.23,3.35
W1139,52.11306,10.85389,6.9,22.2,35.97,27.43,36.6,32.7,3.85
W1140,52.11306,10.88345,7.0,22.23,29.1,27.2,43.7,31.93,3.96
W1141,52.11306,10.91302,6.9,21.5,35.0,26.6,38.43,29.8,3.64
W1142,52.11306,10.94258,6.9,21.6,40.87,22.43,36.7,31.43,3.79
W1143,52.11306,10.97214,6.9,21.87,38.23,25.73,36.07,31.07,3.86
W1144,52.11306,11.00171,6.77,23.27,31.37,27.77,40.8,34.93,4.46
W1145,52.11306,11.03127,6.8,23.47,31.37,28.37,40.3,37.23,4.26
W1146,52.11306,11.06084,6.73,23.17,38.1,25.6,36.37,37.4,4.42
W1147,52.11306,11.0904,6.9,24.6,33.7,21.5,44.8,39.0,4.61
W1148,52.11306,11.11997,6.83,24.97,33.07,22.67,44.27,50.13,5.01
W1149,52.11306,11.14953,6.9,25.67,38.2,20.67,41.13,35.2,4.31
W1150,52.13108,10.3513,6.8,22.63,20.33,30.13,49.5,29.2,3.34
W1151,52.13108,10.41042,6.73,22.8,24.27,32.73,43.0,35.1,3.22
W1152,52.13108,10.43999,6.67,22.97,20.77,28.8,50.43,36.87,3.26
W1153,52.13108,10.58781,6.7,22.53,33.47,24.5,42.03,31.1,3.75
W1154,52.13108,10.70607,6.83,22.57,32.7,25.6,41.73,29.37,3.07
W1155,52.13108,10.73563,7.0,21.2,36.1,25.5,38.37,29.43,3.61
W1156,52.13108,10.79476,6.63,22.47,39.7,25.97,34.33,37.5,3.79
W1157,52.13108,10.82432,6.63,21.73,39.17,22.63,38.17,29.07,3.13
W1158,52.13108,10.85389,6.93,21.4,31.87,23.53,44.6,30.73,3.11
W1159,52.13108,10.88345,7.0,22.0,32.7,22.8,44.43,33.73,3.79
W1160,52.13108,10.91302,6.83,22.33,28.7,24.33,47.0,31.57,4.03
W1161,52.13108,10.94258,6.57,21.2,33.0,18.3,48.73,30.23,3.6
W1162,52.13108,11.06084,6.7,23.0,41.03,24.13,34.87,36.2,4.11
W1163,52.13108,11.0904,6.87,24.63,39.2,21.47,39.33,46.97,4.59
W1164,52.13108,11.11997,6.83,24.4,38.83,20.27,40.93,37.43,4.54
W1165,52.13108,11.14953,6.17,23.83,42.57,17.6,39.83,46.1,4.76
W1166,52.1491,10.23304,6.87,21.47,18.2,27.33,54.5,29.5,2.82
W1167,52.1491,10.2626,6.87,21.57,17.63,30.33,52.07,32.5,2.98
W1170,52.1491,10.43999,6.8,22.17,22.47,29.97,47.57,42.53,4.06
W1171,52.1491,10.58781,6.63,22.3,32.33,28.97,38.67,39.07,3.99
W1172,52.1491,10.73563,6.83,22.23,30.57,29.13,40.3,34.0,3.61
W1173,52.1491,10.76519,6.9,23.33,28.07,32.77,39.17,34.73,3.79
W1174,52.1491,10.79476,6.63,22.33,39.17,25.37,35.47,29.33,3.06
W1176,52.1491,11.11997,6.77,22.6,38.0,21.17,40.87,33.97,3.5
W1177,52.1491,11.14953,6.57,23.77,41.0,18.5,40.47,29.33,3.73
W1178,52.16712,10.14435,6.9,21.53,14.73,27.23,58.03,30.13,3.19
W1179,52.16712,10.17391,6.9,21.67,21.0,28.63,50.4,31.3,2.99
W1180,52.16712,10.23304,6.97,19.8,17.5,29.57,52.93,33.2,2.94
W1181,52.16712,10.2626,6.97,22.03,16.73,30.03,53.23,29.87,2.86
W1182,52.16712,10.29217,6.83,21.67,20.57,26.8,52.63,29.6,2.94
W1184,52.16712,10.38086,5.4,23.4,20.97,31.03,48.0,43.43,3.2
W1185,52.16712,10.49912,6.27,22.3,26.73,30.83,42.43,34.53,3.65
W1187,52.16712,10.58781,6.73,22.87,29.6,28.7,41.7,36.5,3.57
W1188,52.16712,10.61737,6.7,23.33,29.47,28.2,42.3,34.53,4.02
W1189,52.16712,10.64694,6.8,22.73,28.8,29.37,41.83,34.8,4.3
W1190,52.16712,10.70607,6.87,23.3,30.03,26.47,43.5,38.33,3.62
W1191,52.16712,11.06084,6.8,23.37,34.83,24.87,40.3,34.43,3.9
W1192,52.16712,11.11997,6.57,24.5,29.73,22.73,47.57,32.13,3.79
W1193,52.16712,11.14953,6.77,24.7,41.8,17.33,40.9,33.47,3.46
W1194,52.18514,10.14435,6.93,19.83,21.33,26.63,52.0,30.73,3.28
W1197,52.18514,10.2626,7.03,20.23,14.73,27.2,58.0,33.83,3.06
W1198,52.18514,10.3513,6.73,23.07,17.97,26.73,55.27,33.23,2.92
W1199,52.18514,10.38086,6.9,22.47,20.47,28.53,51.03,28.33,3.04
W1200,52.18514,10.41042,6.73,22.67,24.9,31.03,44.03,35.2,2.91
W1202,52.18514,10.46955,6.6,22.5,24.77,27.2,48.03,30.03,2.89
W1203,52.18514,10.49912,5.97,22.63,35.47,28.03,36.5,38.47,3.2
W1204,52.18514,10.55825,6.77,22.93,28.63,27.53,43.8,32.13,3.33
W1205,52.18514,10.58781,6.7,23.9,36.67,26.23,37.1,33.67,4.1
W1206,52.18514,10.64694,6.8,22.73,33.03,26.3,40.67,32.83,4.39
W1207,52.18514,11.00171,6.83,21.2,32.83,22.87,44.33,30.6,3.32
W1208,52.18514,11.11997,6.57,22.77,27.93,22.8,49.3,32.57,3.44
W1209,52.18514,11.14953,6.8,25.5,38.0,19.63,42.33,36.43,3.95
W1211,52.20315,10.14435,7.07,20.9,18.73,24.8,56.47,36.63,3.79
W1212,52.20315,10.17391,6.97,22.3,22.17,25.73,52.13,33.77,3.66
W1213,52.20315,10.23304,6.97,19.63,15.17,23.33,61.5,29.47,2.89
W1214,52.20315,10.2626,6.97,20.33,19.33,26.73,53.9,33.37,2.92
W1215,52.20315,10.29217,5.93,21.13,18.27,26.9,54.9,33.23,3.07
W1216,52.20315,10.32173,5.83,22.27,14.3,26.53,59.17,36.5,2.69
W1217,52.20315,10.3513,5.8,21.6,15.33,23.77,60.9,39.5,2.9
W1218,52.20315,10.38086,6.8,22.3,27.57,24.13,48.33,32.03,3.15
W1219,52.20315,10.41042,6.77,22.37,15.63,22.77,61.6,37.03,2.97
W1220,52.20315,10.43999,6.73,22.87,29.67,25.07,45.23,36.67,3.09
W1221,52.20315,10.46955,6.67,21.17,34.17,26.93,38.9,32.97,3.07
W1223,52.20315,10.52868,6.33,23.2,32.43,27.23,40.33,35.37,4.57
W1224,52.20315,10.55825,6.63,24.07,33.03,26.6,40.37,35.47,3.72
W1225,52.20315,10.58781,6.6,24.13,30.43,22.53,47.03,36.47,4.2
W1226,52.20315,10.61737,6.2,23.23,31.33,25.53,43.13,40.47,4.12
W1227,52.20315,10.64694,6.73,22.47,37.93,26.13,35.93,37.53,4.19
W1228,52.20315,10.6765,6.2,21.63,24.63,28.0,47.37,36.3,3.14
W1230,52.20315,10.76519,5.4,20.3,23.6,28.0,48.4,59.63,3.65
W1231,52.20315,10.88345,6.0,21.23,40.2,21.83,37.93,34.97,3.77
W1232,52.20315,10.91302,6.5,22.4,39.1,23.67,37.23,33.1,3.63
W1233,52.20315,10.94258,5.23,23.2,29.43,16.43,54.17,47.3,4.33
W1234,52.20315,10.97214,5.07,22.47,33.37,18.6,48.03,48.27,4.04
W1235,52.20315,11.00171,6.4,23.87,34.7,25.1,40.2,41.17,3.71
W1236,52.20315,11.03127,6.47,23.43,40.2,21.03,38.73,35.07,3.74
W1237,52.20315,11.06084,5.1,22.27,29.57,23.5,46.93,48.1,4.35
W1238,52.20315,11.0904,5.13,23.03,31.03,18.23,50.73,42.07,3.24
W1239,52.20315,11.11997,5.2,25.33,39.73,17.17,43.1,45.43,3.91
W1240,52.20315,11.14953,6.63,24.7,40.33,21.7,38.0,38.27,4.82
W1241,52.22117,10.14435,6.93,20.53,17.03,19.13,63.9,36.4,2.89
W1242,52.22117,10.20347,6.97,20.27,17.87,23.57,58.53,38.47,3.27
W1243,52.22117,10.23304,6.97,21.9,13.03,26.47,60.53,35.8,3.03
W1244,52.22117,10.2626,6.83,21.33,17.13,23.4,59.47,29.63,2.78
W1246,52.22117,10.3513,6.77,20.83,20.47,19.47,60.07,30.73,2.84
W1247,52.22117,10.38086,6.73,21.6,28.17,24.37,47.47,34.93,3.1
W1248,52.22117,10.41042,6.63,20.97,38.97,23.3,37.77,34.13,3.38
W1249,52.22117,10.43999,6.27,22.07,29.37,23.07,47.57,32.23,2.89
W1250,52.22117,10.46955,6.77,22.3,34.07,26.07,39.83,33.53,3.0
W1251,52.22117,10.49912,6.63,22.8,36.73,23.17,40.1,32.63,3.39
W1252,52.22117,10.61737,6.63,23.97,31.2,25.37,43.43,35.4,4.53
W1253,52.22117,10.64694,6.73,22.03,38.23,26.63,35.17,33.43,3.7
W1254,52.22117,10.6765,6.8,22.17,37.9,24.87,37.23,34.43,3.63
W1255,52.22117,11.14953,6.67,22.77,40.1,18.93,41.0,32.93,3.44
W1256,52.23919,10.11478,7.0,18.13,23.13,23.07,53.77,34.47,3.15
W1257,52.23919,10.14435,6.93,19.77,16.83,21.93,61.27,30.7,2.98
W1258,52.23919,10.17391,6.87,19.1,15.33,21.43,63.27,29.73,2.77
W1259,52.23919,10.20347,6.8,19.23,29.1,25.7,45.2,30.33,2.73
W1260,52.23919,10.23304,6.97,20.5,19.87,27.8,52.3,27.93,2.72
W1261,52.23919,10.2626,6.9,20.93,19.37,25.7,54.93,26.47,2.66
W1262,52.23919,10.29217,6.77,22.53,27.13,22.97,49.9,27.43,2.97
W1263,52.23919,10.32173,6.73,20.8,22.73,23.73,53.53,30.07,2.88
W1264,52.23919,10.3513,6.77,20.67,18.43,24.47,57.07,35.07,3.02
W1265,52.23919,10.38086,5.87,22.23,31.6,21.37,47.03,36.6,3.56
W1266,52.23919,10.41042,6.37,21.97,31.37,23.07,45.6,36.13,2.96
W1267,52.23919,10.43999,6.63,21.8,35.7,25.2,39.1,37.17,3.0
W1268,52.23919,10.46955,6.67,22.43,37.0,22.8,40.23,32.47,3.27
W1270,52.23919,10.6765,6.8,23.0,40.23,24.0,35.8,30.9,3.84
W1271,52.23919,10.85389,6.63,21.7,45.27,22.1,32.63,36.17,4.01
W1272,52.23919,10.88345,6.67,23.0,41.73,23.6,34.7,35.0,4.01
W1273,52.23919,10.91302,6.43,23.13,47.47,23.43,29.13,35.27,4.24
W1274,52.23919,10.94258,6.67,22.1,44.63,20.97,34.37,31.33,3.25
W1275,52.23919,10.97214,6.4,23.6,42.3,21.47,36.17,37.8,4.02
W1276,52.23919,11.11997,6.5,24.8,39.07,22.03,38.93,30.07,4.02
W1277,52.23919,11.14953,6.5,24.2,42.5,19.03,38.47,32.73,4.02
W1278,52.25721,10.11478,6.8,20.8,22.27,24.33,53.4,32.07,2.88
W1279,52.25721,10.20347,6.4,21.27,23.63,28.17,48.23,27.9,3.32
W1281,52.25721,10.3513,6.73,21.27,18.43,25.83,55.73,35.23,2.89
W1284,52.25721,10.43999,6.43,22.9,35.77,23.93,40.3,33.87,2.9
W1285,52.25721,10.46955,6.2,21.73,37.47,24.6,37.97,38.13,3.41
W1288,52.25721,10.55825,5.63,22.9,36.87,27.0,36.1,54.37,4.19
W1289,52.25721,10.6765,6.47,23.47,33.83,23.03,43.17,35.63,3.59
W1290,52.25721,10.73563,6.73,23.8,34.87,28.43,36.7,41.8,4.0
W1291,52.25721,10.76519,6.93,22.43,30.5,29.63,39.87,35.0,4.02
W1292,52.25721,10.79476,6.73,22.0,37.87,22.93,39.27,35.77,4.18
W1294,52.25721,10.91302,6.53,22.43,49.47,22.27,28.27,34.57,3.98
W1295,52.27523,10.14435,5.97,20.3,25.97,24.23,49.8,33.63,2.88
W1297,52.27523,10.2626,5.23,20.17,30.9,23.87,45.2,41.5,3.05
W1298,52.27523,10.29217,6.7,20.3,40.63,21.0,38.37,30.13,2.95
W1299,52.27523,10.41042,6.6,22.43,34.73,25.1,40.13,40.07,3.45
W1301,52.27523,10.64694,6.1,22.67,36.2,23.13,40.7,35.83,3.84
W1302,52.27523,10.6765,6.13,22.47,41.73,21.43,36.83,34.83,3.86
W1303,52.27523,10.73563,5.33,23.23,41.47,22.53,36.03,53.4,4.47
W1304,52.27523,10.76519,6.77,22.4,44.9,21.57,33.5,34.03,4.03
W1305,52.27523,10.91302,5.67,22.6,39.63,21.23,39.17,42.1,3.68
W1306,52.27523,10.94258,6.4,22.37,41.57,19.3,39.13,35.7,3.98
W1307,52.27523,10.97214,5.4,22.23,39.23,18.23,42.53,41.6,4.25
W1308,52.27523,11.14953,6.47,23.2,33.83,21.17,44.93,32.77,3.51
W1310,52.29324,10.14435,6.9,19.8,39.9,27.53,32.53,31.47,2.91
W1311,52.29324,10.17391,5.43,19.7,27.17,25.1,47.73,45.67,3.38
W1312,52.29324,10.20347,6.47,20.07,41.37,22.1,36.47,35.3,2.99
W1313,52.29324,10.23304,6.37,20.93,36.9,25.8,37.3,38.77,2.84
W1314,52.29324,10.2626,5.27,20.9,44.77,20.8,34.43,42.2,3.27
W1315,52.29324,10.29217,6.63,21.57,37.9,22.93,39.13,33.07,3.04
W1316,52.29324,10.32173,6.2,22.17,43.23,19.03,37.7,35.4,3.22
W1317,52.29324,10.3513,5.13,22.13,35.43,21.2,43.37,45.63,3.28
W1318,52.29324,10.38086,6.33,23.5,41.3,22.53,36.17,49.27,3.6
W1321,52.29324,10.46955,5.8,22.2,45.07,20.8,34.13,39.83,2.9
W1322,52.29324,10.49912,5.9,23.17,40.5,26.77,32.73,38.13,3.8
W1325,52.29324,10.58781,5.8,21.57,40.87,20.93,38.23,34.43,3.77
W1326,52.29324,10.61737,5.6,23.77,41.17,22.97,35.83,49.77,5.13
W1327,52.29324,10.64694,6.73,23.5,44.3,20.8,34.93,35.33,4.01
W1328,52.29324,10.6765,5.93,23.97,39.2,24.3,36.47,42.4,4.23
W1329,52.29324,10.70607,6.63,23.13,41.8,22.37,35.8,32.8,4.19
W1330,52.29324,10.73563,6.37,23.23,44.77,21.5,33.73,34.57,4.09
W1331,52.29324,10.76519,6.7,21.97,34.67,21.93,43.33,28.53,3.05
W1332,52.29324,10.79476,6.4,21.77,48.93,21.97,29.1,32.33,3.45
W1333,52.29324,10.82432,6.37,22.23,47.17,20.33,32.5,34.27,3.78
W1334,52.29324,10.85389,6.3,21.57,46.6,20.87,32.57,35.87,3.77
W1335,52.29324,10.88345,5.2,21.43,42.63,23.37,33.97,46.47,4.39
W1336,52.29324,10.91302,6.5,22.77,44.83,25.3,29.87,46.3,4.55
W1337,52.29324,10.94258,6.5,24.13,43.93,23.37,32.73,48.1,5.26
W1338,52.29324,10.97214,6.47,22.2,38.33,21.2,40.47,30.13,3.88
W1339,52.29324,11.00171,5.7,21.23,34.0,25.43,40.57,40.0,3.07
W1340,52.29324,11.03127,5.1,23.0,29.0,23.2,47.87,50.47,3.25
W1341,52.29324,11.06084,6.3,23.83,40.47,19.6,39.93,45.93,3.57
W1342,52.29324,11.0904,4.9,22.1,34.0,18.63,47.33,46.63,4.06
W1343,52.29324,11.11997,5.07,24.13,41.93,17.53,40.57,49.57,4.67
W1344,52.29324,11.14953,6.47,23.33,40.4,19.43,40.2,32.17,3.38
W1345,52.31126,10.11478,6.67,20.53,47.67,14.87,37.43,34.63,3.05
W1346,52.31126,10.14435,5.9,20.53,43.03,19.43,37.57,34.3,3.02
W1347,52.31126,10.20347,5.87,21.3,50.1,20.37,29.53,36.33,2.91
W1349,52.31126,10.38086,6.5,21.97,39.1,21.0,39.93,40.8,3.29
W1350,52.31126,10.43999,6.53,21.47,46.43,21.9,31.63,38.1,3.32
W1351,52.31126,10.46955,6.3,22.4,48.5,21.2,30.3,39.23,3.48
W1353,52.31126,10.58781,5.23,23.73,42.1,23.07,34.87,40.9,3.44
W1354,52.31126,10.73563,6.47,22.23,46.93,21.13,31.93,32.3,3.91
W1355,52.31126,10.76519,6.53,21.57,48.13,23.3,28.53,41.2,3.53
W1356,52.31126,10.94258,5.07,22.87,38.67,22.57,38.77,50.83,4.08
W1357,52.31126,11.14953,6.77,23.17,40.73,22.7,36.57,34.3,3.76
W1358,52.32928,10.11478,6.43,20.83,48.47,17.77,33.8,34.77,3.23
W1359,52.32928,10.14435,5.6,20.57,40.8,21.87,37.3,37.3,3.24
W1360,52.32928,10.17391,6.43,21.07,49.33,18.73,31.9,31.87,3.15
W1362,52.32928,10.2626,6.6,21.37,46.4,23.37,30.27,50.4,4.51
W1363,52.32928,10.3513,5.27,20.63,40.67,22.0,37.33,44.43,3.22
W1365,52.32928,10.41042,6.27,22.23,50.1,21.6,28.27,37.87,3.11
W1366,52.32928,10.43999,6.1,23.23,50.37,25.43,24.27,49.13,3.77
W1367,52.32928,10.46955,6.33,21.9,50.67,22.53,26.83,34.6,3.69
W1368,52.32928,10.49912,6.47,23.13,49.9,22.9,27.23,48.2,3.82
W1369,52.32928,10.52868,6.37,23.13,39.17,24.57,36.3,35.0,3.51
W1370,52.32928,10.76519,6.3,23.7,52.53,18.93,28.57,38.97,4.46
W1371,52.32928,10.79476,6.53,21.67,51.33,18.5,30.17,27.67,3.42
W1372,52.32928,10.88345,6.73,24.23,48.3,20.83,30.87,40.33,5.04
W1373,52.32928,11.00171,6.3,21.57,43.67,17.63,38.67,40.33,3.45
W1374,52.32928,11.06084,6.47,23.4,56.1,16.13,27.77,32.87,3.59
W1375,52.32928,11.0904,6.37,23.37,48.67,20.03,31.3,39.93,4.47
W1376,52.32928,11.11997,6.83,22.57,47.33,21.2,31.5,30.3,3.92
W1377,52.32928,11.14953,6.67,24.07,50.83,14.43,34.73,35.87,5.07
W1378,52.3473,10.14435,5.47,19.7,47.7,18.9,33.4,36.13,3.27
W1381,52.3473,10.23304,6.57,19.23,53.8,16.17,30.0,32.73,2.89
W1382,52.3473,10.38086,5.9,23.3,43.57,24.2,32.23,39.93,3.36
W1383,52.3473,10.43999,5.83,23.73,48.9,20.53,30.57,41.7,3.74
W1384,52.3473,10.52868,6.57,22.83,38.97,22.67,38.37,33.77,3.54
W1385,52.3473,10.76519,5.9,22.1,55.63,18.47,25.93,34.8,3.45
W1386,52.3473,11.14953,5.07,23.67,50.73,15.97,33.33,42.8,4.61
W1387,52.36532,10.14435,6.4,20.03,52.37,19.23,28.4,29.33,2.81
W1388,52.36532,10.20347,5.5,19.47,59.87,14.67,25.47,41.1,3.1
W1389,52.36532,10.23304,6.23,20.57,54.57,15.97,29.5,35.57,3.41
W1390,52.36532,10.2626,6.5,21.0,54.4,13.6,32.0,40.07,2.83
W1391,52.36532,10.43999,6.37,21.9,54.83,17.27,27.9,32.37,3.15
W1392,52.36532,10.46955,6.37,20.6,54.3,19.8,25.9,30.13,2.94
W1393,52.36532,10.52868,6.4,23.17,47.4,19.4,33.2,33.4,3.23
W1394,52.36532,10.58781,5.57,24.33,52.53,17.23,30.2,39.07,3.35
W1395,52.36532,10.61737,5.47,23.73,48.07,15.77,36.2,38.17,3.35
W1396,52.36532,10.91302,6.73,23.2,45.87,21.4,32.7,30.03,3.71
W1397,52.36532,10.94258,6.7,23.37,45.83,19.2,34.97,37.43,3.91
W1398,52.36532,11.11997,6.33,22.23,51.2,18.47,30.37,32.37,3.9
W1399,52.36532,11.14953,5.2,23.87,47.7,22.27,30.03,44.13,4.25
W1400,52.38333,10.11478,6.5,20.03,53.63,17.33,29.07,41.3,3.01
W1401,52.38333,10.14435,5.8,19.33,55.83,18.2,25.97,43.8,3.16
W1402,52.38333,10.17391,5.67,19.73,59.57,16.13,24.3,37.23,3.22
W1404,52.38333,10.29217,6.3,21.63,53.73,14.47,31.8,48.63,4.28
W1405,52.38333,10.41042,5.73,21.23,59.07,19.2,21.73,36.6,3.11
W1406,52.38333,10.52868,6.43,20.0,57.2,16.13,26.63,31.23,2.98
W1407,52.38333,10.55825,6.6,20.47,55.07,20.27,24.63,37.73,2.98
W1408,52.38333,10.61737,6.53,21.37,58.17,16.17,25.63,29.3,3.11
W1409,52.38333,10.82432,6.17,22.4,49.07,17.23,33.67,39.33,3.94
W1410,52.38333,10.91302,6.73,21.97,51.07,21.87,27.07,30.33,3.87
W1411,52.38333,10.94258,6.77,22.17,45.03,20.8,34.17,29.97,3.53
W1412,52.38333,10.97214,6.7,23.9,53.53,17.47,29.0,39.7,4.44
W1413,52.38333,11.0904,5.9,22.83,60.5,13.17,26.3,40.77,3.85
W1414,52.38333,11.11997,6.53,23.4,50.2,21.33,28.47,40.0,4.26
W1415,52.38333,11.14953,5.93,23.67,49.87,20.97,29.17,43.07,4.31
W1416,52.40135,10.11478,6.3,19.5,51.2,21.77,27.03,32.7,3.35
W1417,52.40135,10.14435,6.3,21.1,52.4,16.2,31.33,33.6,3.3
W1418,52.40135,10.17391,6.1,20.23,53.2,17.33,29.43,38.7,3.36
W1419,52.40135,10.20347,6.0,20.17,54.97,18.93,26.1,32.9,3.14
W1420,52.40135,10.23304,5.27,19.2,41.5,19.0,39.5,47.33,3.17
W1421,52.40135,10.2626,6.07,20.07,50.6,18.8,30.6,33.33,3.26
W1422,52.40135,10.29217,6.3,20.2,54.17,15.8,30.03,34.8,3.1
W1423,52.40135,10.32173,6.1,21.47,62.13,12.47,25.4,32.37,3.75
W1424,52.40135,10.3513,5.3,22.33,63.23,10.0,26.73,40.67,3.84
W1425,52.40135,10.38086,6.17,21.97,59.17,14.17,26.67,45.1,4.37
W1426,52.40135,10.41042,6.27,20.5,56.27,15.23,28.5,36.87,2.95
W1427,52.40135,10.43999,5.7,20.9,56.1,17.67,26.2,33.87,3.24
W1428,52.40135,10.46955,4.87,20.5,59.83,15.63,24.53,40.1,3.06
W1429,52.40135,10.49912,5.1,21.83,55.33,16.93,27.77,44.9,3.58
W1430,52.40135,10.52868,5.3,20.93,58.43,17.3,24.3,43.2,2.84
W1431,52.40135,10.55825,6.33,21.2,55.8,16.47,27.67,31.83,3.41
W1432,52.40135,10.58781,5.5,21.27,56.57,17.77,25.63,40.37,3.88
W1433,52.40135,10.61737,6.0,20.5,56.43,17.1,26.47,31.97,3.38
W1434,52.40135,10.64694,5.77,21.07,59.77,17.17,23.07,36.77,3.04
W1435,52.40135,10.6765,6.47,21.47,58.1,15.57,26.27,28.83,3.24
W1438,52.40135,10.76519,5.07,21.57,46.17,14.13,39.7,51.43,3.16
W1439,52.40135,10.79476,5.1,22.43,52.83,16.87,30.33,51.97,3.72
W1441,52.40135,10.85389,6.57,22.6,54.7,15.1,30.2,27.1,3.61
