datum,ort,lat,lon,regen_icon,regen_era5,temperatur,bt07,bf07,bt728,bf728,et0,quelle
2026-07-06,W0222,52.3023,10.3068,,3.7,17.7,17.5,0.268,17.7,0.164,1.9,era5
2026-07-07,W0222,52.3023,10.3068,,4.8,19.7,19.0,0.266,18.2,0.168,3.9,era5
2026-07-08,W0222,52.3023,10.3068,,0.2,18.1,19.1,0.227,18.5,0.166,5.03,era5
2026-07-09,W0222,52.3023,10.3068,,0.7,17.2,17.9,0.181,18.1,0.159,2.75,era5
2026-07-10,W0222,52.3023,10.3068,,0.0,19.8,20.6,0.168,18.5,0.16,4.79,era5
2026-07-11,W0222,52.3023,10.3068,,0.0,22.1,22.1,0.15,19.9,0.163,5.5,era5
2026-07-12,W0222,52.3023,10.3068,,0.0,23.3,23.2,0.136,20.8,0.163,6.2,era5
2026-07-13,W0222,52.3023,10.3068,,1.3,22.9,23.8,0.127,21.7,0.164,5.71,era5
2026-07-14,W0222,52.3023,10.3068,,2.1,21.3,23.1,0.118,21.9,0.146,4.55,era5
2026-07-15,W0222,52.3023,10.3068,,0.0,21.3,21.9,0.179,20.8,0.133,5.62,era5
2026-07-16,W0222,52.3023,10.3068,,0.1,22.5,23.4,0.152,21.2,0.133,5.4,era5
2026-07-17,W0222,52.3023,10.3068,,0.4,22.6,23.2,0.156,21.7,0.133,4.79,era5
2026-07-18,W0222,52.3023,10.3068,,0.2,19.4,21.3,0.162,20.9,0.133,4.69,era5
2026-07-19,W0222,52.3023,10.3068,,4.3,16.3,18.3,0.187,19.4,0.134,3.58,era5
2026-07-20,W0222,52.3023,10.3068,,3.2,15.6,17.2,0.223,17.8,0.135,3.4,era5
2026-07-21,W0222,52.3023,10.3068,,0.4,17.2,18.4,0.199,17.7,0.135,4.7,era5
2026-07-22,W0222,52.3023,10.3068,,1.8,16.3,17.3,0.169,17.8,0.136,3.12,era5
2026-07-23,W0222,52.3023,10.3068,,0.3,16.3,17.5,0.161,17.4,0.136,3.48,era5
2026-07-24,W0222,52.3023,10.3068,,0.0,16.7,18.0,0.147,16.8,0.136,4.51,era5
2026-07-25,W0222,52.3023,10.3068,,0.0,20.5,20.4,0.139,17.8,0.136,5.56,era5
2026-07-26,W0222,52.3023,10.3068,,6.7,20.4,20.5,0.141,19.2,0.136,3.88,era5
2026-07-01,W0223,52.3023,10.3363,,5.2,20.1,21.6,0.207,21.5,0.145,4.39,era5
2026-07-02,W0223,52.3023,10.3363,,0.6,19.9,21.1,0.141,20.5,0.145,4.87,era5
2026-07-03,W0223,52.3023,10.3363,,0.1,17.7,19.6,0.137,19.8,0.145,4.66,era5
2026-07-04,W0223,52.3023,10.3363,,2.9,16.5,17.4,0.144,18.3,0.145,2.42,era5
2026-07-05,W0223,52.3023,10.3363,,4.1,18.2,18.5,0.225,17.9,0.146,3.51,era5
2026-07-06,W0223,52.3023,10.3363,,3.4,17.6,17.5,0.254,17.7,0.148,1.71,era5
2026-07-07,W0223,52.3023,10.3363,,6.6,19.6,19.1,0.261,18.2,0.151,3.71,era5
2026-07-08,W0223,52.3023,10.3363,,0.1,18.1,19.2,0.235,18.6,0.152,5.1,era5
2026-07-09,W0223,52.3023,10.3363,,0.5,17.4,18.2,0.184,18.4,0.144,2.81,era5
2026-07-10,W0223,52.3023,10.3363,,0.0,20.2,21.0,0.168,18.8,0.144,4.94,era5
2026-07-11,W0223,52.3023,10.3363,,0.0,22.3,22.9,0.138,20.3,0.144,5.67,era5
2026-07-12,W0223,52.3023,10.3363,,0.0,23.6,24.3,0.123,21.5,0.144,6.37,era5
2026-07-13,W0223,52.3023,10.3363,,2.0,23.1,25.1,0.109,22.5,0.144,5.78,era5
2026-07-14,W0223,52.3023,10.3363,,3.2,21.3,23.0,0.135,22.3,0.144,4.58,era5
2026-07-15,W0223,52.3023,10.3363,,0.3,21.3,22.0,0.19,21.0,0.144,5.57,era5
2026-07-16,W0223,52.3023,10.3363,,0.0,22.5,23.5,0.158,21.4,0.144,5.5,era5
2026-07-17,W0223,52.3023,10.3363,,0.2,22.6,23.4,0.152,21.9,0.144,4.79,era5
2026-07-18,W0223,52.3023,10.3363,,0.2,19.4,21.4,0.158,21.1,0.144,4.66,era5
2026-07-19,W0223,52.3023,10.3363,,3.9,16.3,18.4,0.189,19.5,0.144,3.61,era5
2026-07-20,W0223,52.3023,10.3363,,3.3,15.7,17.3,0.222,17.9,0.145,3.38,era5
2026-07-21,W0223,52.3023,10.3363,,0.1,17.3,18.6,0.199,17.9,0.146,4.78,era5
2026-07-22,W0223,52.3023,10.3363,,1.9,16.2,17.3,0.171,17.8,0.146,3.06,era5
2026-07-23,W0223,52.3023,10.3363,,0.4,16.3,17.6,0.161,17.5,0.146,3.48,era5
2026-07-24,W0223,52.3023,10.3363,,0.0,16.8,18.1,0.145,16.9,0.146,4.47,era5
2026-07-25,W0223,52.3023,10.3363,,0.0,20.5,20.6,0.136,17.9,0.146,5.49,era5
2026-07-26,W0223,52.3023,10.3363,,11.5,20.1,20.3,0.156,19.3,0.146,3.62,era5
2026-07-01,W0224,52.3023,10.3658,,5.2,20.1,21.6,0.207,21.5,0.145,4.39,era5
2026-07-02,W0224,52.3023,10.3658,,0.6,19.9,21.1,0.141,20.5,0.145,4.87,era5
2026-07-03,W0224,52.3023,10.3658,,0.1,17.7,19.6,0.137,19.8,0.145,4.66,era5
2026-07-04,W0224,52.3023,10.3658,,2.9,16.5,17.4,0.144,18.3,0.145,2.42,era5
2026-07-05,W0224,52.3023,10.3658,,4.1,18.2,18.5,0.225,17.9,0.146,3.51,era5
2026-07-06,W0224,52.3023,10.3658,,3.4,17.6,17.5,0.254,17.7,0.148,1.71,era5
2026-07-07,W0224,52.3023,10.3658,,6.6,19.6,19.1,0.261,18.2,0.151,3.71,era5
2026-07-08,W0224,52.3023,10.3658,,0.1,18.1,19.2,0.235,18.6,0.152,5.1,era5
2026-07-09,W0224,52.3023,10.3658,,0.5,17.4,18.2,0.184,18.4,0.144,2.81,era5
2026-07-10,W0224,52.3023,10.3658,,0.0,20.2,21.0,0.168,18.8,0.144,4.94,era5
2026-07-11,W0224,52.3023,10.3658,,0.0,22.3,22.9,0.138,20.3,0.144,5.67,era5
2026-07-12,W0224,52.3023,10.3658,,0.0,23.6,24.3,0.123,21.5,0.144,6.37,era5
2026-07-13,W0224,52.3023,10.3658,,2.0,23.1,25.1,0.109,22.5,0.144,5.78,era5
2026-07-14,W0224,52.3023,10.3658,,3.2,21.3,23.0,0.135,22.3,0.144,4.58,era5
2026-07-15,W0224,52.3023,10.3658,,0.3,21.3,22.0,0.19,21.0,0.144,5.57,era5
2026-07-16,W0224,52.3023,10.3658,,0.0,22.5,23.5,0.158,21.4,0.144,5.5,era5
2026-07-17,W0224,52.3023,10.3658,,0.2,22.6,23.4,0.152,21.9,0.144,4.79,era5
2026-07-18,W0224,52.3023,10.3658,,0.2,19.4,21.4,0.158,21.1,0.144,4.66,era5
2026-07-19,W0224,52.3023,10.3658,,3.9,16.3,18.4,0.189,19.5,0.144,3.61,era5
2026-07-20,W0224,52.3023,10.3658,,3.3,15.7,17.3,0.222,17.9,0.145,3.38,era5
2026-07-21,W0224,52.3023,10.3658,,0.1,17.3,18.6,0.199,17.9,0.146,4.77,era5
2026-07-22,W0224,52.3023,10.3658,,1.9,16.2,17.3,0.171,17.8,0.146,3.06,era5
2026-07-23,W0224,52.3023,10.3658,,0.4,16.3,17.6,0.161,17.5,0.146,3.48,era5
2026-07-24,W0224,52.3023,10.3658,,0.0,16.8,18.1,0.145,16.9,0.146,4.47,era5
2026-07-25,W0224,52.3023,10.3658,,0.0,20.5,20.6,0.136,17.9,0.146,5.49,era5
2026-07-26,W0224,52.3023,10.3658,,11.5,20.1,20.3,0.156,19.3,0.146,3.62,era5
2026-07-01,W0225,52.3023,10.4249,,4.8,20.0,21.5,0.212,21.8,0.15,4.2,era5
2026-07-02,W0225,52.3023,10.4249,,0.5,20.1,21.3,0.127,20.9,0.15,4.89,era5
2026-07-03,W0225,52.3023,10.4249,,0.1,17.7,19.6,0.114,20.3,0.15,4.59,era5
2026-07-04,W0225,52.3023,10.4249,,1.8,16.5,17.7,0.114,18.8,0.15,2.52,era5
2026-07-05,W0225,52.3023,10.4249,,3.4,18.1,18.7,0.234,18.3,0.15,3.62,era5
2026-07-06,W0225,52.3023,10.4249,,4.0,17.7,17.7,0.269,18.0,0.152,1.86,era5
2026-07-07,W0225,52.3023,10.4249,,5.5,19.5,19.0,0.261,18.3,0.155,3.75,era5
2026-07-08,W0225,52.3023,10.4249,,0.5,17.9,19.0,0.21,18.6,0.152,5.04,era5
2026-07-09,W0225,52.3023,10.4249,,0.6,17.2,18.0,0.147,18.3,0.137,2.77,era5
2026-07-10,W0225,52.3023,10.4249,,0.0,19.9,21.1,0.132,18.8,0.136,4.75,era5
2026-07-11,W0225,52.3023,10.4249,,0.0,22.3,23.5,0.109,20.5,0.136,5.56,era5
2026-07-12,W0225,52.3023,10.4249,,0.0,23.9,25.5,0.095,22.0,0.136,6.48,era5
2026-07-13,W0225,52.3023,10.4249,,0.9,23.7,26.4,0.092,23.3,0.136,5.92,era5
2026-07-14,W0225,52.3023,10.4249,,2.7,21.6,24.7,0.071,23.7,0.136,4.65,era5
2026-07-15,W0225,52.3023,10.4249,,0.0,21.7,23.3,0.121,22.5,0.136,5.82,era5
2026-07-16,W0225,52.3023,10.4249,,0.2,22.7,25.1,0.102,22.4,0.136,5.6,era5
2026-07-17,W0225,52.3023,10.4249,,0.8,23.1,25.2,0.106,23.2,0.136,4.83,era5
2026-07-18,W0225,52.3023,10.4249,,0.2,19.6,22.5,0.101,22.3,0.136,4.83,era5
2026-07-19,W0225,52.3023,10.4249,,3.7,16.4,18.8,0.133,20.5,0.136,3.63,era5
2026-07-20,W0225,52.3023,10.4249,,3.0,15.8,17.5,0.168,18.6,0.136,3.54,era5
2026-07-21,W0225,52.3023,10.4249,,0.2,17.3,18.8,0.15,18.4,0.137,4.77,era5
2026-07-22,W0225,52.3023,10.4249,,1.8,16.4,17.7,0.119,18.4,0.137,3.11,era5
2026-07-23,W0225,52.3023,10.4249,,0.7,16.2,17.7,0.123,18.0,0.137,3.45,era5
2026-07-24,W0225,52.3023,10.4249,,0.0,16.8,18.4,0.11,17.2,0.137,4.46,era5
2026-07-25,W0225,52.3023,10.4249,,0.0,20.8,22.0,0.09,18.3,0.137,5.63,era5
2026-07-26,W0225,52.3023,10.4249,,8.4,20.8,22.1,0.101,20.2,0.137,4.13,era5
2026-07-01,W0226,52.3023,10.5431,,5.5,19.9,21.3,0.255,21.7,0.149,4.15,era5
2026-07-02,W0226,52.3023,10.5431,,0.6,19.8,20.7,0.174,20.7,0.137,4.77,era5
2026-07-03,W0226,52.3023,10.5431,,0.2,17.6,19.3,0.155,20.0,0.137,4.55,era5
2026-07-04,W0226,52.3023,10.5431,,4.3,16.2,17.2,0.157,18.5,0.137,2.31,era5
2026-07-05,W0226,52.3023,10.5431,,3.6,18.1,18.7,0.227,18.2,0.139,3.54,era5
2026-07-06,W0226,52.3023,10.5431,,4.1,17.6,17.6,0.248,18.0,0.141,1.69,era5
2026-07-07,W0226,52.3023,10.5431,,5.0,19.5,19.1,0.253,18.4,0.145,3.63,era5
2026-07-08,W0226,52.3023,10.5431,,0.2,18.1,19.2,0.222,18.8,0.147,5.13,era5
2026-07-09,W0226,52.3023,10.5431,,0.7,17.3,18.2,0.163,18.5,0.148,2.84,era5
2026-07-10,W0226,52.3023,10.5431,,0.0,20.2,21.2,0.151,19.0,0.148,4.87,era5
2026-07-11,W0226,52.3023,10.5431,,0.0,22.4,23.2,0.128,20.7,0.148,5.64,era5
2026-07-12,W0226,52.3023,10.5431,,0.0,23.9,25.0,0.111,22.0,0.147,6.48,era5
2026-07-13,W0226,52.3023,10.5431,,1.4,23.6,25.8,0.1,23.1,0.147,5.89,era5
2026-07-14,W0226,52.3023,10.5431,,4.0,21.6,24.2,0.079,23.0,0.147,4.69,era5
2026-07-15,W0226,52.3023,10.5431,,0.0,21.8,23.5,0.127,22.2,0.147,5.8,era5
2026-07-16,W0226,52.3023,10.5431,,0.0,22.7,25.0,0.116,22.4,0.147,5.69,era5
2026-07-17,W0226,52.3023,10.5431,,0.2,23.0,25.0,0.118,23.2,0.147,4.82,era5
2026-07-18,W0226,52.3023,10.5431,,0.2,19.6,22.3,0.123,22.2,0.147,4.77,era5
2026-07-19,W0226,52.3023,10.5431,,7.0,16.4,18.7,0.173,20.3,0.147,3.63,era5
2026-07-20,W0226,52.3023,10.5431,,2.1,15.9,17.8,0.184,18.6,0.147,3.51,era5
2026-07-21,W0226,52.3023,10.5431,,0.1,17.5,19.0,0.172,18.5,0.147,4.85,era5
2026-07-22,W0226,52.3023,10.5431,,2.0,16.4,17.6,0.147,18.4,0.147,3.07,era5
2026-07-23,W0226,52.3023,10.5431,,0.4,16.4,17.8,0.15,18.0,0.147,3.49,era5
2026-07-24,W0226,52.3023,10.5431,,0.0,16.8,18.3,0.133,17.2,0.147,4.43,era5
2026-07-25,W0226,52.3023,10.5431,,0.0,20.7,21.3,0.12,18.4,0.147,5.52,era5
2026-07-26,W0226,52.3023,10.5431,,11.4,20.4,21.0,0.132,19.8,0.147,3.8,era5
2026-07-01,W0227,52.3023,10.5726,,5.5,19.9,21.3,0.255,21.7,0.149,4.15,era5
2026-07-02,W0227,52.3023,10.5726,,0.6,19.8,20.7,0.174,20.7,0.137,4.77,era5
2026-07-03,W0227,52.3023,10.5726,,0.2,17.6,19.3,0.155,20.0,0.137,4.55,era5
2026-07-04,W0227,52.3023,10.5726,,4.3,16.2,17.2,0.157,18.5,0.137,2.31,era5
2026-07-05,W0227,52.3023,10.5726,,3.6,18.1,18.7,0.227,18.2,0.139,3.54,era5
2026-07-06,W0227,52.3023,10.5726,,4.1,17.6,17.6,0.248,18.0,0.141,1.69,era5
2026-07-07,W0227,52.3023,10.5726,,5.0,19.5,19.1,0.253,18.4,0.145,3.63,era5
2026-07-08,W0227,52.3023,10.5726,,0.2,18.1,19.2,0.222,18.8,0.147,5.13,era5
2026-07-09,W0227,52.3023,10.5726,,0.7,17.3,18.2,0.163,18.5,0.148,2.84,era5
2026-07-10,W0227,52.3023,10.5726,,0.0,20.2,21.2,0.151,19.0,0.148,4.87,era5
2026-07-11,W0227,52.3023,10.5726,,0.0,22.4,23.2,0.128,20.7,0.148,5.64,era5
2026-07-12,W0227,52.3023,10.5726,,0.0,23.9,25.0,0.111,22.0,0.147,6.48,era5
2026-07-13,W0227,52.3023,10.5726,,1.4,23.6,25.8,0.1,23.1,0.147,5.89,era5
2026-07-14,W0227,52.3023,10.5726,,4.0,21.6,24.2,0.079,23.0,0.147,4.69,era5
2026-07-15,W0227,52.3023,10.5726,,0.0,21.8,23.5,0.127,22.2,0.147,5.8,era5
2026-07-16,W0227,52.3023,10.5726,,0.0,22.7,25.0,0.116,22.4,0.147,5.69,era5
2026-07-17,W0227,52.3023,10.5726,,0.2,23.0,25.0,0.118,23.2,0.147,4.82,era5
2026-07-18,W0227,52.3023,10.5726,,0.2,19.6,22.3,0.123,22.2,0.147,4.77,era5
2026-07-19,W0227,52.3023,10.5726,,7.0,16.4,18.7,0.173,20.3,0.147,3.63,era5
2026-07-20,W0227,52.3023,10.5726,,2.1,15.9,17.8,0.184,18.6,0.147,3.51,era5
2026-07-21,W0227,52.3023,10.5726,,0.1,17.5,19.0,0.172,18.5,0.147,4.85,era5
2026-07-22,W0227,52.3023,10.5726,,2.0,16.4,17.6,0.147,18.4,0.147,3.07,era5
2026-07-23,W0227,52.3023,10.5726,,0.4,16.4,17.8,0.15,18.0,0.147,3.49,era5
2026-07-24,W0227,52.3023,10.5726,,0.0,16.8,18.3,0.133,17.2,0.147,4.43,era5
2026-07-25,W0227,52.3023,10.5726,,0.0,20.7,21.3,0.12,18.4,0.147,5.52,era5
2026-07-26,W0227,52.3023,10.5726,,11.4,20.4,21.0,0.132,19.8,0.147,3.8,era5
2026-07-01,W0228,52.3023,10.6317,,3.8,19.4,20.6,0.268,20.9,0.163,3.88,era5
2026-07-02,W0228,52.3023,10.6317,,0.4,19.4,20.0,0.204,19.8,0.151,4.73,era5
2026-07-03,W0228,52.3023,10.6317,,0.1,17.1,18.5,0.185,19.0,0.149,4.4,era5
2026-07-04,W0228,52.3023,10.6317,,2.3,15.7,16.5,0.175,17.5,0.15,2.12,era5
2026-07-05,W0228,52.3023,10.6317,,3.4,17.7,18.0,0.266,17.3,0.155,3.52,era5
2026-07-06,W0228,52.3023,10.6317,,4.4,17.2,17.1,0.281,17.2,0.163,1.72,era5
2026-07-07,W0228,52.3023,10.6317,,2.5,19.1,18.7,0.268,17.7,0.172,3.75,era5
2026-07-08,W0228,52.3023,10.6317,,0.6,17.6,18.7,0.219,18.0,0.166,5.01,era5
2026-07-09,W0228,52.3023,10.6317,,0.6,16.8,17.6,0.172,17.7,0.147,2.76,era5
2026-07-10,W0228,52.3023,10.6317,,0.0,19.4,20.1,0.16,18.1,0.146,4.6,era5
2026-07-11,W0228,52.3023,10.6317,,0.0,21.6,22.0,0.138,19.6,0.146,5.31,era5
2026-07-12,W0228,52.3023,10.6317,,0.0,23.4,23.7,0.118,20.8,0.146,6.35,era5
2026-07-13,W0228,52.3023,10.6317,,0.7,23.3,24.9,0.102,22.0,0.146,5.8,era5
2026-07-14,W0228,52.3023,10.6317,,4.1,21.0,23.2,0.105,22.3,0.146,4.51,era5
2026-07-15,W0228,52.3023,10.6317,,0.0,21.1,21.8,0.157,20.9,0.146,5.68,era5
2026-07-16,W0228,52.3023,10.6317,,0.2,21.9,22.9,0.14,20.8,0.146,5.39,era5
2026-07-17,W0228,52.3023,10.6317,,1.9,22.2,23.0,0.137,21.4,0.146,4.41,era5
2026-07-18,W0228,52.3023,10.6317,,0.1,19.3,21.2,0.143,20.8,0.147,4.77,era5
2026-07-19,W0228,52.3023,10.6317,,5.5,16.0,18.1,0.174,19.3,0.147,3.49,era5
2026-07-20,W0228,52.3023,10.6317,,2.9,15.5,17.0,0.191,17.7,0.147,3.42,era5
2026-07-21,W0228,52.3023,10.6317,,0.3,17.0,18.3,0.181,17.7,0.147,4.71,era5
2026-07-22,W0228,52.3023,10.6317,,1.8,16.0,17.2,0.151,17.7,0.148,3.03,era5
2026-07-23,W0228,52.3023,10.6317,,1.0,15.9,17.1,0.163,17.3,0.148,3.33,era5
2026-07-24,W0228,52.3023,10.6317,,0.0,16.2,17.3,0.153,16.4,0.148,4.32,era5
2026-07-25,W0228,52.3023,10.6317,,0.0,20.0,19.8,0.14,17.3,0.148,5.43,era5
2026-07-26,W0228,52.3023,10.6317,,10.1,20.2,20.0,0.143,18.6,0.148,3.92,era5
2026-07-01,W0229,52.3023,10.6612,,5.3,19.5,20.8,0.281,21.3,0.168,3.86,era5
2026-07-02,W0229,52.3023,10.6612,,1.4,19.3,20.0,0.218,20.1,0.159,4.6,era5
2026-07-03,W0229,52.3023,10.6612,,0.3,17.2,18.7,0.191,19.4,0.16,4.41,era5
2026-07-04,W0229,52.3023,10.6612,,2.8,15.7,16.6,0.187,17.8,0.167,2.03,era5
2026-07-05,W0229,52.3023,10.6612,,3.4,17.9,18.3,0.237,17.7,0.164,3.56,era5
2026-07-06,W0229,52.3023,10.6612,,3.4,17.2,17.2,0.253,17.7,0.168,1.59,era5
2026-07-07,W0229,52.3023,10.6612,,4.7,19.2,19.0,0.259,18.2,0.169,3.69,era5
2026-07-08,W0229,52.3023,10.6612,,0.4,17.9,19.0,0.212,18.5,0.162,5.15,era5
2026-07-09,W0229,52.3023,10.6612,,1.0,17.1,18.1,0.165,18.3,0.144,2.85,era5
2026-07-10,W0229,52.3023,10.6612,,0.0,19.8,20.6,0.154,18.7,0.143,4.69,era5
2026-07-11,W0229,52.3023,10.6612,,0.0,22.0,22.5,0.132,20.1,0.143,5.48,era5
2026-07-12,W0229,52.3023,10.6612,,0.0,23.8,24.2,0.117,21.4,0.143,6.49,era5
2026-07-13,W0229,52.3023,10.6612,,1.8,23.4,25.1,0.103,22.5,0.142,5.79,era5
2026-07-14,W0229,52.3023,10.6612,,3.9,21.2,23.2,0.099,22.3,0.142,4.6,era5
2026-07-15,W0229,52.3023,10.6612,,0.0,21.1,21.4,0.207,20.6,0.143,5.59,era5
2026-07-16,W0229,52.3023,10.6612,,0.0,22.0,22.6,0.172,20.7,0.144,5.39,era5
2026-07-17,W0229,52.3023,10.6612,,1.2,22.3,22.9,0.162,21.4,0.144,4.45,era5
2026-07-18,W0229,52.3023,10.6612,,0.2,19.3,21.2,0.161,20.8,0.144,4.72,era5
2026-07-19,W0229,52.3023,10.6612,,6.8,16.1,18.2,0.191,19.4,0.144,3.56,era5
2026-07-20,W0229,52.3023,10.6612,,2.0,15.8,17.3,0.196,17.9,0.144,3.42,era5
2026-07-21,W0229,52.3023,10.6612,,0.3,17.3,18.5,0.189,17.9,0.145,4.8,era5
2026-07-22,W0229,52.3023,10.6612,,1.9,16.1,17.3,0.16,17.9,0.145,3.04,era5
2026-07-23,W0229,52.3023,10.6612,,0.5,16.2,17.4,0.167,17.5,0.145,3.4,era5
2026-07-24,W0229,52.3023,10.6612,,0.0,16.5,17.6,0.154,16.7,0.145,4.36,era5
2026-07-25,W0229,52.3023,10.6612,,0.0,20.2,20.1,0.142,17.6,0.145,5.46,era5
2026-07-26,W0229,52.3023,10.6612,,8.9,20.2,20.0,0.149,18.9,0.145,3.81,era5
2026-07-01,W0230,52.3023,10.6908,,5.3,19.5,20.8,0.281,21.3,0.168,3.87,era5
2026-07-02,W0230,52.3023,10.6908,,1.4,19.3,20.0,0.218,20.1,0.159,4.61,era5
2026-07-03,W0230,52.3023,10.6908,,0.3,17.2,18.7,0.191,19.4,0.16,4.41,era5
2026-07-04,W0230,52.3023,10.6908,,2.8,15.7,16.6,0.187,17.8,0.167,2.03,era5
2026-07-05,W0230,52.3023,10.6908,,3.4,17.9,18.3,0.237,17.7,0.164,3.56,era5
2026-07-06,W0230,52.3023,10.6908,,3.4,17.2,17.2,0.253,17.7,0.168,1.59,era5
2026-07-07,W0230,52.3023,10.6908,,4.7,19.2,19.0,0.259,18.2,0.169,3.69,era5
2026-07-08,W0230,52.3023,10.6908,,0.4,17.9,19.0,0.212,18.5,0.162,5.16,era5
2026-07-09,W0230,52.3023,10.6908,,1.0,17.1,18.1,0.165,18.3,0.144,2.85,era5
2026-07-10,W0230,52.3023,10.6908,,0.0,19.8,20.6,0.154,18.7,0.143,4.69,era5
2026-07-11,W0230,52.3023,10.6908,,0.0,22.0,22.5,0.132,20.1,0.143,5.48,era5
2026-07-12,W0230,52.3023,10.6908,,0.0,23.8,24.2,0.117,21.4,0.143,6.49,era5
2026-07-13,W0230,52.3023,10.6908,,1.8,23.4,25.1,0.103,22.5,0.142,5.79,era5
2026-07-14,W0230,52.3023,10.6908,,3.9,21.2,23.2,0.099,22.3,0.142,4.6,era5
2026-07-15,W0230,52.3023,10.6908,,0.0,21.1,21.4,0.207,20.6,0.143,5.59,era5
2026-07-16,W0230,52.3023,10.6908,,0.0,22.0,22.6,0.172,20.7,0.144,5.4,era5
2026-07-17,W0230,52.3023,10.6908,,1.2,22.3,22.9,0.162,21.4,0.144,4.46,era5
2026-07-18,W0230,52.3023,10.6908,,0.2,19.3,21.2,0.161,20.8,0.144,4.72,era5
2026-07-19,W0230,52.3023,10.6908,,6.8,16.1,18.2,0.191,19.4,0.144,3.56,era5
2026-07-20,W0230,52.3023,10.6908,,2.0,15.8,17.3,0.196,17.9,0.144,3.43,era5
2026-07-21,W0230,52.3023,10.6908,,0.3,17.3,18.5,0.189,17.9,0.145,4.81,era5
2026-07-22,W0230,52.3023,10.6908,,1.9,16.1,17.3,0.16,17.9,0.145,3.05,era5
2026-07-23,W0230,52.3023,10.6908,,0.5,16.2,17.4,0.167,17.5,0.145,3.41,era5
2026-07-24,W0230,52.3023,10.6908,,0.0,16.5,17.6,0.154,16.7,0.145,4.36,era5
2026-07-25,W0230,52.3023,10.6908,,0.0,20.2,20.1,0.142,17.6,0.145,5.46,era5
2026-07-26,W0230,52.3023,10.6908,,8.9,20.2,20.0,0.149,18.9,0.145,3.81,era5
2026-07-01,W0231,52.3023,10.7203,,5.3,19.5,20.8,0.281,21.3,0.168,3.86,era5
2026-07-02,W0231,52.3023,10.7203,,1.4,19.3,20.0,0.218,20.1,0.159,4.6,era5
2026-07-03,W0231,52.3023,10.7203,,0.3,17.2,18.7,0.191,19.4,0.16,4.41,era5
2026-07-04,W0231,52.3023,10.7203,,2.8,15.7,16.6,0.187,17.8,0.167,2.03,era5
2026-07-05,W0231,52.3023,10.7203,,3.4,17.9,18.3,0.237,17.7,0.164,3.56,era5
2026-07-06,W0231,52.3023,10.7203,,3.4,17.2,17.2,0.253,17.7,0.168,1.59,era5
2026-07-07,W0231,52.3023,10.7203,,4.7,19.2,19.0,0.259,18.2,0.169,3.69,era5
2026-07-08,W0231,52.3023,10.7203,,0.4,17.9,19.0,0.212,18.5,0.162,5.15,era5
2026-07-09,W0231,52.3023,10.7203,,1.0,17.1,18.1,0.165,18.3,0.144,2.85,era5
2026-07-10,W0231,52.3023,10.7203,,0.0,19.8,20.6,0.154,18.7,0.143,4.69,era5
2026-07-11,W0231,52.3023,10.7203,,0.0,22.0,22.5,0.132,20.1,0.143,5.48,era5
2026-07-12,W0231,52.3023,10.7203,,0.0,23.8,24.2,0.117,21.4,0.143,6.49,era5
2026-07-13,W0231,52.3023,10.7203,,1.8,23.4,25.1,0.103,22.5,0.142,5.79,era5
2026-07-14,W0231,52.3023,10.7203,,3.9,21.2,23.2,0.099,22.3,0.142,4.6,era5
2026-07-15,W0231,52.3023,10.7203,,0.0,21.1,21.4,0.207,20.6,0.143,5.59,era5
2026-07-16,W0231,52.3023,10.7203,,0.0,22.0,22.6,0.172,20.7,0.144,5.4,era5
2026-07-17,W0231,52.3023,10.7203,,1.2,22.3,22.9,0.162,21.4,0.144,4.46,era5
2026-07-18,W0231,52.3023,10.7203,,0.2,19.3,21.2,0.161,20.8,0.144,4.72,era5
2026-07-19,W0231,52.3023,10.7203,,6.8,16.1,18.2,0.191,19.4,0.144,3.56,era5
2026-07-20,W0231,52.3023,10.7203,,2.0,15.8,17.3,0.196,17.9,0.144,3.42,era5
2026-07-21,W0231,52.3023,10.7203,,0.3,17.3,18.5,0.189,17.9,0.145,4.81,era5
2026-07-22,W0231,52.3023,10.7203,,1.9,16.1,17.3,0.16,17.9,0.145,3.04,era5
2026-07-23,W0231,52.3023,10.7203,,0.5,16.2,17.4,0.167,17.5,0.145,3.41,era5
2026-07-24,W0231,52.3023,10.7203,,0.0,16.5,17.6,0.154,16.7,0.145,4.36,era5
2026-07-25,W0231,52.3023,10.7203,,0.0,20.2,20.1,0.142,17.6,0.145,5.46,era5
2026-07-26,W0231,52.3023,10.7203,,8.9,20.2,20.0,0.149,18.9,0.145,3.81,era5
2026-07-01,W0232,52.3023,10.8089,,4.5,19.0,20.0,0.314,20.4,0.2,3.59,era5
2026-07-02,W0232,52.3023,10.8089,,0.6,19.0,19.4,0.245,19.1,0.184,4.6,era5
2026-07-03,W0232,52.3023,10.8089,,0.2,16.7,17.9,0.229,18.4,0.194,4.23,era5
2026-07-04,W0232,52.3023,10.8089,,2.7,15.1,15.9,0.215,16.9,0.196,1.81,era5
2026-07-05,W0232,52.3023,10.8089,,3.5,17.5,17.7,0.269,17.0,0.198,3.47,era5
2026-07-06,W0232,52.3023,10.8089,,5.3,16.9,16.9,0.286,17.1,0.208,1.64,era5
2026-07-07,W0232,52.3023,10.8089,,2.8,18.9,18.5,0.273,17.6,0.215,3.78,era5
2026-07-08,W0232,52.3023,10.8089,,0.5,17.4,18.3,0.229,17.8,0.198,4.99,era5
